Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-8.9,,0,0,-8.9,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.3,,0,0,-2.3,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#B4D70,5ab6675e-f06e-4b3a-863f-c182b1bb4d70,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,11:39 AM,Uber One member,16.99,1.78,18.77,0,0,0,0,0,0,0,0,0,0,0,0,18.77,-3.74,22,0,0,0,0,0,0,0,0,,0,,-1.61,0,13.42,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#EE4A3,a89e4e00-cb21-4e87-a6d3-de5a34bee4a3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,5:35 PM,Uber One member,15.38,1.61,16.99,0,0,0,0,0,0,0,0,0,0,0,0,16.99,-3.38,22,0,0,0,0,0,0,0,0,,0,,-1.46,0,12.15,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#0C57A,249f2e77-6503-4930-b919-04782790c57a,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/6/25,5:21 PM,Uber One member,36.98,3.88,40.86,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,34.46,-6.73,22,0,0,0,0,0,0,0,0,,0,,-2.75,0,24.14,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-6.46,,0,0,-6.46,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.52,,0,0,-3.52,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#64148,9634cdd7-850f-40e1-b1b3-678d61c64148,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,5:06 PM,Uber One member,35.78,3.76,39.54,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,33.14,-6.46,22,0,0,0,0,0,0,0,0,,0,,-2.64,0,23.2,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#0CE73,94e7b7ec-c9c3-46f8-84f4-a4e04b00ce73,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,5:57 PM,Uber One member,25.27,2.65,27.92,0,0,0,0,0,0,0,0,0,0,0,0,27.92,-5.56,22,0,0,0,0,0,0,0,0,,0,,-2.4,0,19.96,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#C1BFD,9a564723-bb54-42f7-8f81-6d6856ac1bfd,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,7:11 PM,Non-member,21.68,2.29,23.97,0,0,0,0,0,0,0,0,0,0,0,0,23.97,-4.34,20,0,0,0,0,0,0,0,0,,0,,-2.07,0,17.56,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.12,,0,0,-2.12,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.41,,0,0,-1.41,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#ECE38,ad3552f8-7a6b-4877-a96a-ee35dbcece38,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,12:00 PM,Uber One member,26.26,2.75,29.01,0,0,0,0,0,0,0,0,0,0,0,0,29.01,-5.78,22,0,0,0,0,0,0,0,0,,0,,-2.49,0,20.74,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#337A8,818e209f-4417-4d09-a64a-62596da337a8,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,12:22 PM,Uber One member,22.67,2.39,25.06,0,0,0,0,0,0,0,0,0,0,0,0,25.06,-4.99,22,0,0,0,0,0,0,0,0,,0,,-2.16,0,17.91,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#E6385,a7110cee-3eb9-45bb-be25-7f3b6c8e6385,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/8/25,1:05 PM,Non-member,24.48,2.57,27.05,0,0,0,0,0,0,0,0,0,0,0,0,27.05,-4.9,20,0,0,0,0,0,0,0,0,,0,,-2.33,0,19.82,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#A9653,a0c40e57-bd82-422b-bd31-bc3459fa9653,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,6:39 PM,Uber One member,43.87,4.61,48.48,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,42.08,-8.24,22,0,0,0,0,0,0,0,0,,0,,-3.41,0,29.59,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#A2E94,d9ecc913-18b9-4213-897a-36261eca2e94,Delivery - Partner Using Uber App,Unknown,UberEats Android,Completed,10/8/25,6:23 PM,Uber One member,46.55,4.89,51.44,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,45.04,-8.83,22,0,0,0,0,0,0,0,0,,0,,-3.66,0,31.71,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/9/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.55,,0,0,-1.55,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#1AE59,f8170f35-ed34-4067-a3d6-ba44afd1ae59,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,12:56 PM,Non-member,19.78,2.09,21.87,0,0,0,0,0,0,0,0,0,0,0,0,21.87,-3.96,20,0,0,0,0,0,0,0,0,,0,,-1.89,0,16.02,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#44E45,a31b112d-95b3-4e56-878c-fd8fb3644e45,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,5:48 PM,Non-member,46.57,4.88,51.45,0,0,0,0,0,-8,-0.82,0,0,0,0,1.6,45.05,-8.03,20,0,0,0,0,0,0,0,0,,0,,-3.67,0,32.53,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#4369B,129e19ca-5472-4c75-8150-24878364369b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,5:42 PM,Uber One member,53.34,5.6,58.94,0,0,0,0,0,0,0,0,0,0,0,0,58.94,-11.73,22,0,0,0,0,0,0,0,0,,0,,-5.07,0,42.14,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/10/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.37,,0,0,-1.37,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#1A24C,045970eb-d11f-4f81-9645-22c7db31a24c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,10:47 AM,Uber One member,9.79,1.02,10.81,0,0,0,0,0,0,0,0,0,0,0,0,10.81,-2.15,22,0,0,0,0,0,0,0,0,,0,,-0.92,0,7.74,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#1A9DD,b1dec83d-0e0b-4be1-b359-5751fb11a9dd,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,11:54 AM,Uber One member,66.56,7,73.56,0,0,0,0,0,-8,-0.85,0,0,0,0,1.6,67.16,-13.24,22,0,0,0,0,0,0,0,0,,0,,-5.56,0,47.51,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#B3F12,3e109194-ac9f-45f3-921b-64a3f6fb3f12,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,10/10/25,1:42 PM,Uber One member,49.07,5.14,54.21,0,0,0,0,0,-8,-0.82,0,0,0,0,1.6,47.81,-9.39,22,0,0,0,0,0,0,0,0,,0,,-3.91,0,33.69,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#FD32C,50ddd3fa-b5d5-432c-acda-c311b84fd32c,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,5:21 PM,Uber One member,37.17,3.89,41.06,0,0,0,0,0,-8,-0.83,0,0,0,0,1.6,34.66,-6.77,22,0,0,0,0,0,0,0,0,,0,,-2.77,0,24.29,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#6DC38,248e4f89-af41-460c-ba53-f7513456dc38,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,4:56 PM,Uber One member,22.17,2.33,24.5,0,0,0,0,0,0,0,0,0,0,0,0,24.5,-4.88,22,0,0,0,0,0,0,0,0,,0,,-2.11,0,17.51,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#2235D,1beaa621-f559-468f-a1d1-6a329492235d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,5:09 PM,Non-member,37.83,3.98,41.81,0,0,0,0,0,-8,-0.85,0,0,0,0,1.6,35.41,-6.29,20,0,0,0,0,0,0,0,0,,0,,-2.83,0,25.44,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#16BA9,89651a6d-684d-48cb-9872-99d35f816ba9,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,5:19 PM,Non-member,38.86,4.08,42.94,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,36.54,-6.49,20,0,0,0,0,0,0,0,0,,0,,-2.93,0,26.28,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#1A23D,533a21d0-3c54-4772-801b-b23ced31a23d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,6:16 PM,Uber One member,46.44,4.99,51.43,0,0,0,0,0,-8,-0.86,0,0,0,0,1.6,45.03,-8.81,22,0,0,0,0,0,0,0,0,,0,,-3.75,0,31.61,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#CA898,34b09440-e1ae-4f3a-ac00-ab7cc2aca898,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,6:49 PM,Uber One member,36.37,3.91,40.28,0,0,0,0,0,-8,-0.86,0,0,0,0,1.6,33.88,-6.59,22,0,0,0,0,0,0,0,0,,0,,-2.77,0,23.66,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#B07A7,67ed4eaa-67d9-4e25-8c59-08095cbb07a7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,7:06 PM,Uber One member,21.37,2.24,23.61,0,0,0,0,0,0,0,0,0,0,0,0,23.61,-4.7,22,0,0,0,0,0,0,0,0,,0,,-2.03,0,16.88,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/11/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.32,,0,0,-3.32,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#56C8F,329e06c1-8f8b-4e1c-98ec-25f759f56c8f,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/11/25,1:03 PM,Uber One member,24.27,2.56,26.83,0,0,0,0,0,0,0,0,0,0,0,0,26.83,-5.34,22,0,0,0,0,0,0,0,0,,0,,-2.32,0,19.17,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#9FF8C,d1f6ce62-5ac2-4cf8-8b7a-95e3b1b9ff8c,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/11/25,2:38 PM,Uber One member,101.23,10.63,111.86,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,105.46,-20.86,22,0,0,0,0,0,0,0,0,,0,,-8.86,0,74.9,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#BF46C,20fff84a-6ef1-4db3-bedf-0ae9cd2bf46c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,5:56 PM,Non-member,35.78,3.76,39.54,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,33.14,-5.88,20,0,0,0,0,0,0,0,0,,0,,-2.64,0,23.78,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#FC97B,5afb9a37-c409-4227-985e-ff3c0acfc97b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,6:13 PM,Uber One member,18.58,1.95,20.53,0,0,0,0,0,0,0,0,0,0,0,0,20.53,-4.09,22,0,0,0,0,0,0,0,0,,0,,-1.76,0,14.68,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#6E106,c3902d8b-d020-4a64-a5ae-7cdd9a06e106,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,5:48 PM,Non-member,36.16,3.8,39.96,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,33.56,-5.95,20,0,0,0,0,0,0,0,0,,0,,-2.68,0,24.09,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#1578B,ecb27f16-badf-47a4-a200-1a913481578b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,6:31 PM,Uber One member,31.48,3.3,34.78,0,0,0,0,0,0,0,0,0,0,0,0,34.78,-6.93,22,0,0,0,0,0,0,0,0,,0,,-2.99,0,24.86,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#C6A73,d831c9a4-7611-4d84-8562-3ea39c6c6a73,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,6:45 PM,Uber One member,29.18,3.06,32.24,0,0,0,0,0,0,0,0,0,0,0,0,32.24,-6.42,22,0,0,0,0,0,0,0,0,,0,,-2.77,0,23.05,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#C19C4,f823a967-abc8-45eb-bb94-c75d457c19c4,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/11/25,7:09 PM,Uber One member,20.28,2.14,22.42,0,0,0,0,0,0,0,0,0,0,0,0,22.42,-4.46,22,0,0,0,0,0,0,0,0,,0,,-1.94,0,16.02,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/12/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-7.47,,0,0,-7.47,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,,,,,UberEats Unknown,,10/12/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.15,,0,0,-0.15,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#58CD0,3e3a78b0-45d0-44cd-a4e3-7433aa258cd0,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,11:17 AM,Non-member,26.36,2.83,29.19,0,0,0,0,0,0,0,0,0,0,0,0,29.19,-5.27,20,0,0,0,0,0,0,0,0,,0,,-2.57,0,21.35,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#0A542,483a6db1-6fa3-42b3-970a-a0438e20a542,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,12:41 PM,Non-member,55.77,5.86,61.63,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,55.23,-9.87,20,0,0,0,0,0,0,0,0,,0,,-4.54,0,39.98,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#05442,6c5af74f-f3a4-41e9-889b-1f98ddd05442,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,3:16 PM,Uber One member,20.28,2.13,22.41,0,0,0,0,0,0,0,0,0,0,0,0,22.41,-4.46,22,0,0,0,0,0,0,0,0,,0,,-1.93,0,16.02,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#837E5,d08eed6a-3624-495d-a13b-3b572aa837e5,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/12/25,4:00 PM,Non-member,36.47,3.83,40.3,0,0,0,0,0,-8,-0.85,0,0,0,0,1.6,33.9,-6.01,20,0,0,0,0,0,0,0,0,,0,,-2.7,0,24.34,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#9053E,48696b18-6316-4de3-a90e-2d78c889053e,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,4:17 PM,Uber One member,28.27,2.97,31.24,0,0,0,0,0,0,0,0,0,0,0,0,31.24,-6.22,22,0,0,0,0,0,0,0,0,,0,,-2.69,0,22.33,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (AR100196),AR196|124094,#4FEEA,e9fb7715-ee55-46ec-9fb0-ce153534feea,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,5:19 PM,Uber One member,35.26,3.7,38.96,0,0,0,0,0,-8,-0.84,0,0,0,0,1.6,32.56,-6.35,22,0,0,0,0,0,0,0,0,,0,,-2.59,0,22.78,10/14/25,0,0,,IVNGNUBZNWTWPR3
Capriotti's Sandwich Shop (SD187),SD187|154701,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.86,,0,0,-0.86,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (SD187),SD187|154701,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.14,,0,0,-1.14,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (SD187),SD187|154701,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.72,,0,0,-0.72,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (SD187),SD187|154701,#58A1B,adf55d85-d54a-40c1-9227-5fb299c58a1b,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund Disputed,9/24/25,1:01 PM,Uber One member,0,0,0,2.16,0,2.16,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2.16,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (SD187),SD187|154701,,,,,UberEats Unknown,,10/10/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.27,,0,0,-0.27,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (SD187),SD187|154701,#A88ED,daf16661-ffaa-4f54-8ddb-c515cfba88ed,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,6:22 PM,Non-member,15.59,1.13,16.72,0,0,0,0,0,0,0,0,0,0,0,0,16.72,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.13,0,12.78,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (SD187),SD187|154701,#E25B3,d2c7f596-2725-419a-a1e2-06c643ae25b3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,4:53 PM,Uber One member,20.78,1.5,22.28,0,0,0,0,0,0,0,0,0,0,0,0,22.28,-4.36,21,0,0,0,0,0,0,0,0,,0,,-1.5,0,16.42,10/14/25,0,0,,MKBYJVZNYOM7Z39
Capriotti's Sandwich Shop (MD100332),MD332|191937,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.42,,0,0,-4.42,10/14/25,0,0,,FISCSYQ23D7TY5K
Capriotti's Sandwich Shop (MD100332),MD332|191937,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-13.98,,0,0,-13.98,10/14/25,0,0,,FISCSYQ23D7TY5K
Capriotti's Sandwich Shop (MD100332),MD332|191937,#9145B,3ff84397-b61d-4ecc-8222-9ec0dee9145b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,5:51 PM,Uber One member,38.85,2.33,41.18,0,0,0,0,0,0,0,0,0,0,0,0,41.18,-8.16,21,0,0,0,0,0,0,0,0,,0,,-2.33,0,30.69,10/14/25,0,0,,FISCSYQ23D7TY5K
Capriotti's Sandwich Shop (MD100332),MD332|191937,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.29,,0,0,-3.29,10/14/25,0,0,,FISCSYQ23D7TY5K
Capriotti's Sandwich Shop (MD100332),MD332|191937,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.12,,0,0,-5.12,10/14/25,0,0,,FISCSYQ23D7TY5K
Capriotti's Sandwich Shop (MD100332),MD332|191937,#17D4B,c5f7697e-2757-49e3-9e90-908dad017d4b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,3:07 PM,Uber One member,15.59,0.94,16.53,0,0,0,0,0,0,0,0,0,0,0,0,16.53,-3.27,21,0,0,0,0,0,0,0,0,,0,,-0.94,0,12.32,10/14/25,0,0,,FISCSYQ23D7TY5K
