order_channel,order_number,transaction_date,transaction_time_local,order_time_zone,grubhub_store_id,store_number,store_name,street_address,city,state,postal_code,transaction_type,fulfillment_type,gh_plus_customer,subtotal,subtotal_sales_tax,subtotal_sales_tax_exemption,self_delivery_charge,self_delivery_charge_tax,self_delivery_charge_tax_exemption,merchant_service_fee,merchant_service_fee_tax,merchant_service_fee_tax_exemption,merchant_flexible_fee_bag_fee,merchant_flexible_fee_bag_fee_tax,merchant_flexible_fee_bag_fee_tax_exemption,merchant_flexible_fee_pif_fee,merchant_flexible_fee_pif_fee_tax,merchant_flexible_fee_pif_fee_tax_exemption,tip,merchant_total,commission,delivery_commission,gh_plus_commission,processing_fee,withheld_tax,withheld_tax_exemption,merchant_funded_promotion,merchant_funded_loyalty,merchant_net_total,transaction_note,transaction_id
Marketplace,836131472521615,2025-10-26,11:57:00 AM,America/Chicago,3216399,IA090,Capriotti's Sandwich Shop,4640 1st Ave SE,Cedar Rapids,IA,52402,Prepaid Order,Grubhub Delivery,GH+,19.98,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.38,-2.00,-2.00,0.00,0.00,-1.40,0.00,0.00,0.00,15.98,,BwEAAAAAADEUD-d3G_CyhhHwm_G_ZFKRKnc
Marketplace,104031438728205,2025-10-22,02:11:00 PM,America/Los_Angeles,705371,NV026,Capriotti's Sandwich Shop,7291 S Eastern Ave Ste F,Las Vegas,NV,89119,Prepaid Order,Grubhub Delivery,GH+,15.98,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.32,-1.60,-1.60,0.00,0.00,-1.34,0.00,0.00,0.00,12.78,,BwEAAAAAAArDWwV8bzCveRHwrzGpFEFcnJc
Marketplace,109731430322371,2025-10-22,05:39:00 PM,America/Denver,3293177,CO100245,Capriotti's Sandwich Shop,7939 E Arapahoe Rd,Greenwood Village,CO,80112,Prepaid Order,Grubhub Delivery,GH+,13.79,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,-1.38,-1.38,0.00,0.00,-1.00,0.00,0.00,0.00,11.03,,BwEAAAAAADI_-U6_kcCvmRHwkcHj_NyEfTU
Marketplace,272331422033987,2025-10-21,06:34:10 PM,America/New_York,3217317,PA100176,Capriotti's Sandwich Shop,5585 Hamilton Blvd,Allentown,PA,18106,Prepaid Order,Pick-Up,non GH+,22.08,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.40,-2.21,0.00,0.00,0.00,-1.32,0.00,0.00,0.00,19.87,,BwEAAAAAADEXpVGry2CuzBHwi2GVkx39eWg
Marketplace,454931461375341,2025-10-25,12:47:00 PM,America/Chicago,7715600,MO100412,Capriotti's Sandwich Shop,9532 Manchester Rd,St. Louis,MO,63119,Prepaid Order,Grubhub Delivery,GH+,100.30,11.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.56,-10.03,-10.03,0.00,0.00,0.00,0.00,0.00,0.00,91.50,,BwEAAAAAAHW7EMc5oWCxwhHwoWGh2pE9uR4
Marketplace,771731419003122,2025-10-20,02:12:00 PM,America/New_York,1472659,DE001,Capriotti's Sandwich Shop,510 N Union St,Wilmington,DE,19805,Prepaid Order,Grubhub Delivery,GH+,44.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.37,-4.44,-4.44,0.00,0.00,0.00,0.00,0.00,0.00,35.49,,BwEAAAAAABZ4k1eRXMCt3BHwnMHH2JzbMuo
Marketplace,409731434201656,2025-10-22,12:42:00 PM,America/New_York,2650804,PA220,Capriotti's Sandwich Shop,1814 E Ridge Pike,Royersford,PA,19468,Prepaid Order,Grubhub Delivery,non GH+,20.27,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.49,-2.03,-2.03,0.00,0.00,-1.22,0.00,0.00,0.00,16.21,,BwEAAAAAAChytJ95psCvWxHwpsEplPBu7r0
Marketplace,665531412093102,2025-10-20,07:55:00 PM,America/New_York,1290816,DE003,Capriotti's Sandwich Shop,250 E Main St Ste 241,Newark,DE,19711,Prepaid Order,Grubhub Delivery,GH+,28.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.79,-2.88,-2.88,0.00,0.00,0.00,0.00,0.00,0.00,23.03,,BwEAAAAAABOyQNrNW1CuCxHwm1FP0C4UC_c
Marketplace,401531464830330,2025-10-25,12:00:00 PM,America/New_York,6879672,OH100419,Capriotti's Sandwich Shop,6442 S Raccoon Rd,Canfield,OH,44406,Prepaid Order,Grubhub Delivery,GH+,43.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.76,-4.38,-4.38,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,BwEAAAAAAGj5uMhEmNCxrhHwmNGb9qktoKo
Marketplace,727331424888633,2025-10-21,12:20:00 PM,America/New_York,6099744,NC100201,Capriotti's Sandwich Shop,2040 Freeman Park Drive,Charlotte,NC,28273,Prepaid Order,Grubhub Delivery,GH+,17.29,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.72,-1.73,-1.73,0.00,0.00,-1.43,0.00,0.00,0.00,13.83,,BwEAAAAAAF0TIMWwz9CukxHwj9Fvi0EeJHE
Marketplace,396531431219226,2025-10-22,06:00:00 PM,America/New_York,11194832,Enfield,Capriotti's Sandwich Shop,190 Elm St,Enfield,CT,6082,Prepaid Order,Grubhub Delivery,GH+,19.58,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.02,-1.96,-1.96,0.00,0.00,-1.44,0.00,0.00,0.00,15.66,,BwEAAAAAAKrR0NzLUkCvjBHwkkH3vJsRVPY
Marketplace,216231442623557,2025-10-23,07:52:00 PM,America/New_York,3217317,PA100176,Capriotti's Sandwich Shop,5585 Hamilton Blvd,Allentown,PA,18106,Prepaid Order,Grubhub Delivery,GH+,38.96,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.30,-3.90,-3.90,0.00,0.00,-2.34,0.00,0.00,0.00,31.16,,BwEAAAAAADEXpQjQwxCwZRHwgxFFl5UGba4
Marketplace,225031475615673,2025-10-26,08:01:06 PM,America/Chicago,1391102,IA069,Capriotti's Sandwich Shop,3016 E 53rd St,Davenport,IA,52807,Order Adjustment,Grubhub Delivery,GH+,-7.49,-0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.01,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,-7.49,MISSING_ITEM - Refund requested by diner via help interaction,CQMAAAAAABU5_uXnd0CyshHwt0HXW7xgN3kAAAAB
Marketplace,225031475615673,2025-10-26,06:45:00 PM,America/Chicago,1391102,IA069,Capriotti's Sandwich Shop,3016 E 53rd St,Davenport,IA,52807,Prepaid Order,Grubhub Delivery,GH+,46.86,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.14,-4.69,-4.69,0.00,0.00,-3.28,0.00,0.00,0.00,37.48,,BwEAAAAAABU5_uXnd0CyshHwt0HXW7xgN3k
Marketplace,963631475094912,2025-10-26,04:09:00 PM,America/New_York,7910688,VA100355,Capriotti's Sandwich Shop,2203 Plank Rd,Fredericksburg,VA,22401,Prepaid Order,Grubhub Delivery,GH+,22.27,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.79,-2.23,-2.23,0.00,0.00,0.00,0.00,0.00,0.00,20.33,,BwEAAAAAAHi1ICt_fuCyoRHwvuELwxS6PcM
