Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (NV109300),300|179781,#07BBA,c9b44403-6e15-4e2a-9ab9-d168b8e07bba,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,5:10 PM,Uber One member,42.76,3.58,46.34,0,0,0,0,0,0,0,0,0,0,0,0,46.34,-8.98,21,0,0,0,0,0,0,0,0,,0,,-3.58,0,33.78,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,#40A61,35b58f3d-8e6b-4135-9e4b-d779ff440a61,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,8:25 PM,Non-member,18.59,1.56,20.15,0,0,0,0,0,0,0,0,0,0,0,0,20.15,-3.35,18,0,0,0,0,0,0,0,0,,0,,-1.56,0,15.24,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,,,,,UberEats Unknown,,9/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.17,,0,0,-2.17,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,,,,,UberEats Unknown,,9/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-7.9,,0,0,-7.9,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,#4C0D9,a9a10bd1-796c-4c13-a99f-aded8be4c0d9,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/6/25,12:28 PM,Uber One member,17.08,1.43,18.51,0,0,0,0,0,0,0,0,0,0,0,0,18.51,-3.59,21,0,0,0,0,0,0,0,0,,0,,-1.43,0,13.49,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,#9FEFE,57290933-ce75-4eda-9c8b-0d0637f9fefe,Delivery - Partner Using Uber App,Digital,UberEats Android,Unfulfilled,9/6/25,6:23 PM,Non-member,38.38,3.21,41.59,0,0,0,0,0,0,0,0,0,0,0,0,41.59,-6.91,18,0,0,0,0,0,0,0,0,,0,,-3.21,0,31.47,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,#EACF7,58d58d67-4285-4660-a5c3-3c7f564eacf7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/6/25,8:49 PM,Uber One member,30.09,2.52,32.61,0,0,0,0,0,0,0,0,0,0,0,0,32.61,-6.32,21,0,0,0,0,0,0,0,0,,0,,-2.52,0,23.77,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,,,,,UberEats Unknown,,9/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-10.63,,0,0,-10.63,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,,,,,UberEats Unknown,,9/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.43,,0,0,-0.43,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,#619FB,ad3c6b76-fd88-4fc5-b80c-ce6e9be619fb,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/7/25,10:31 AM,Uber One member,27.68,2.32,30,0,0,0,0,0,0,0,0,0,0,0,0,30,-5.81,21,0,0,0,0,0,0,0,0,,0,,-2.32,0,21.87,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV109300),300|179781,#E1888,2f5373d6-689e-4eb6-818d-b54210de1888,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/7/25,7:57 PM,Non-member,30.09,2.52,32.61,0,0,0,0,0,0,0,0,0,0,0,0,32.61,-5.42,18,0,0,0,0,0,0,0,0,,0,,-2.52,0,24.67,9/8/25,0,0,,KUJFCU3DWXFNCK9
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/1/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-6.3,,0,0,-6.3,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/1/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#6AEB2,f7ed258a-1eeb-4733-a44b-8e3a2206aeb2,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/1/25,11:06 AM,Uber One member,33.47,2.8,36.27,0,0,0,0,0,0,0,0,0,0,0,0,36.27,-7.03,21,0,0,0,0,0,0,0,0,,0,,-2.8,0,26.44,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#23F31,f957805b-e6b1-406e-a442-0edb30223f31,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,12:12 PM,Non-member,42.98,3.6,46.58,0,0,0,0,0,0,0,0,0,0,0,0,46.58,-7.74,18,0,0,0,0,0,0,0,0,,0,,-3.6,0,35.24,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#34462,6820f5fe-f37c-443c-8657-06f72c434462,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/1/25,1:35 PM,Uber One member,26.29,2.2,28.49,0,0,0,0,0,0,0,0,0,0,0,0,28.49,-5.52,21,0,0,0,0,0,0,0,0,,0,,-2.2,0,20.77,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#9F40F,3dc20761-ba36-4b95-924c-3706e139f40f,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/1/25,2:17 PM,Uber One member,26.37,2.21,28.58,0,0,0,0,0,0,0,0,0,0,0,0,28.58,-5.54,21,0,0,0,0,0,0,0,0,,0,,-2.21,0,20.83,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#B505D,acb616c0-12be-4d01-bc82-c9cc0cab505d,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/1/25,3:28 PM,Non-member,50.25,4.21,54.46,0,0,0,0,0,0,0,0,0,0,0,0,54.46,-7.54,15,0,0,0,0,0,0,0,0,,0,,-4.21,0,42.71,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#DDBD5,96fbebee-7c10-4f33-85fd-a3f2389ddbd5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,4:04 PM,Uber One member,21.88,1.83,23.71,0,0,0,0,0,0,0,0,0,0,0,0,23.71,-4.59,21,0,0,0,0,0,0,0,0,,0,,-1.83,0,17.29,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#D4F9F,b73d3e55-18a7-435e-8ca7-059a850d4f9f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,4:56 PM,Uber One member,20.49,1.72,22.21,0,0,0,0,0,0,0,0,0,0,0,0,22.21,-4.3,21,0,0,0,0,0,0,0,0,,0,,-1.72,0,16.19,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#07D2B,3bcd837d-5d72-4717-9dfc-b4eac0d07d2b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,5:49 PM,Uber One member,77.9,6.52,84.42,0,0,0,0,0,0,0,0,0,0,0,0,84.42,-16.36,21,0,0,0,0,0,0,0,0,,0,,-6.52,0,61.54,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#AFC57,ad29534e-1dcd-4f23-89b4-2b67d18afc57,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/1/25,6:10 PM,Uber One member,21.88,1.83,23.71,0,0,0,0,0,0,0,0,0,0,0,0,23.71,-4.59,21,0,0,0,0,0,0,0,0,,0,,-1.83,0,17.29,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#34940,a64894a9-5bc4-45ac-b190-59db03c34940,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/1/25,7:05 PM,Uber One member,21.27,1.78,23.05,0,0,0,0,0,0,0,0,0,0,0,0,23.05,-4.47,21,0,0,0,0,0,0,0,0,,0,,-1.78,0,16.8,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/2/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.11,,0,0,-1.11,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/2/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-6.18,,0,0,-6.18,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#01E8E,638a300a-aabd-4c48-ac0a-ba6ccb501e8e,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/2/25,8:40 AM,Uber One member,50.25,4.21,54.46,0,0,0,0,0,0,0,0,0,0,0,0,54.46,-10.55,21,0,0,0,0,0,0,0,0,,0,,-4.21,0,39.7,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#8A7F1,5199652d-270b-4853-9342-f1a03ee8a7f1,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,10:32 AM,Non-member,18.59,1.56,20.15,0,0,0,0,0,0,0,0,0,0,0,0,20.15,-3.35,18,0,0,0,0,0,0,0,0,,0,,-1.56,0,15.24,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#C82DD,6ab215b4-964e-4815-98d5-fd3ca3bc82dd,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,12:05 PM,Uber One member,60.17,5.04,65.21,0,0,0,0,0,0,0,0,0,0,0,0,65.21,-12.64,21,0,0,0,0,0,0,0,0,,0,,-5.04,0,47.53,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#58FFE,c5c1ce8a-c500-4ca7-b27b-0676cfb58ffe,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,12:16 PM,Uber One member,40.98,3.43,44.41,0,0,0,0,0,0,0,0,0,0,0,0,44.41,-8.61,21,0,0,0,0,0,0,0,0,,0,,-3.43,0,32.37,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#47763,648203b5-2c49-4baf-9824-f86040047763,Pickup,Digital,UberEats iOS,Completed,9/2/25,11:31 AM,Uber One member,28.79,2.41,31.2,0,0,0,0,0,0,0,0,0,0,0,0,31.2,-1.73,6,0,0,0,0,0,0,0,0,,0,,-2.41,0,27.06,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#24336,7a23e670-f8aa-4fbe-a596-74a3caa24336,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,12:15 PM,Uber One member,15.08,1.26,16.34,0,0,0,0,0,0,0,0,0,0,0,0,16.34,-3.17,21,0,0,0,0,0,0,0,0,,0,,-1.26,0,11.91,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#055C3,3a02ce3d-848d-44f0-8b60-21514e3055c3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,12:19 PM,Non-member,37.77,3.16,40.93,0,0,0,0,0,0,0,0,0,0,0,0,40.93,-6.8,18,0,0,0,0,0,0,0,0,,0,,-3.16,0,30.97,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#19FB3,1c439bfb-a0fe-4b5c-8ebc-6c4abeb19fb3,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/2/25,1:05 PM,Non-member,22.48,1.88,24.36,0,0,0,0,0,0,0,0,0,0,0,0,24.36,-3.37,15,0,0,0,0,0,0,0,0,,0,,-1.88,0,19.11,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#43A72,0d87bb4c-6f0b-4556-8439-a4010a143a72,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,1:29 PM,Uber One member,38.54,3.23,41.77,0,0,0,0,0,0,0,0,0,0,0,0,41.77,-8.09,21,0,0,0,0,0,0,0,0,,0,,-3.23,0,30.45,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#92434,e705bf06-bebc-469c-83cd-a87120492434,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,4:46 PM,Uber One member,29.58,2.48,32.06,0,0,0,0,0,0,0,0,0,0,0,0,32.06,-6.21,21,0,0,0,0,0,0,0,0,,0,,-2.48,0,23.37,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#E7BBA,a40e6632-13d7-4803-ac35-4009ac0e7bba,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/2/25,5:54 PM,Uber One member,29.49,2.47,31.96,0,0,0,0,0,0,0,0,0,0,0,0,31.96,-6.19,21,0,0,0,0,0,0,0,0,,0,,-2.47,0,23.3,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#EFE10,9ffbabe8-f0b8-455e-b401-4ad591cefe10,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/2/25,6:14 PM,Uber One member,32.48,2.72,35.2,0,0,0,0,0,0,0,0,0,0,0,0,35.2,-6.82,21,0,0,0,0,0,0,0,0,,0,,-2.72,0,25.66,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#42D24,87f3c710-32c4-41cf-be84-0f8225942d24,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/2/25,8:12 PM,Uber One member,48.54,4.07,52.61,0,0,0,0,0,0,0,0,0,0,0,0,52.61,-10.19,21,0,0,0,0,0,0,0,0,,0,,-4.07,0,38.35,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/3/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.14,,0,0,-1.14,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/3/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.07,,0,0,-3.07,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#14381,bccaac07-007c-4369-b0ce-91b83c114381,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/3/25,12:23 PM,Uber One member,20.38,1.71,22.09,0,0,0,0,0,0,0,0,0,0,0,0,22.09,-4.28,21,0,0,0,0,0,0,0,0,,0,,-1.71,0,16.1,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#70960,2b0bc88d-9e04-45f5-8981-cad3b4b70960,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,12:24 PM,Uber One member,48.16,4.03,52.19,0,0,0,0,0,0,0,0,0,0,0,0,52.19,-10.11,21,0,0,0,0,0,0,0,0,,0,,-4.03,0,38.05,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#EA700,19687d5c-8a27-4437-b6a2-2a50ed9ea700,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/3/25,12:32 PM,Non-member,39.68,3.32,43,0,0,0,0,0,0,0,0,0,0,0,0,43,-7.14,18,0,0,0,0,0,0,0,0,,0,,-3.32,0,32.54,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#CDEAB,73af8839-77b0-4c41-8579-546dbafcdeab,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,5:20 PM,Non-member,49.14,4.12,53.26,0,0,0,0,0,0,0,0,0,0,0,0,53.26,-8.85,18,0,0,0,0,0,0,0,0,,0,,-4.12,0,40.29,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#20B09,7c4b83c7-0aab-4667-b4e4-d6b990a20b09,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,6:29 PM,Non-member,17.58,1.47,19.05,0,0,0,0,0,0,0,0,0,0,0,0,19.05,-3.16,18,0,0,0,0,0,0,0,0,,0,,-1.47,0,14.42,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#92E53,9e1da2db-8053-4433-9487-e7b82cd92e53,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/3/25,8:02 PM,Uber One member,36.58,3.06,39.64,0,0,0,0,0,0,0,0,0,0,0,0,39.64,-7.68,21,0,0,0,0,0,0,0,0,,0,,-3.06,0,28.9,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/4/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.09,,0,0,-1.09,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#72EA1,c57e15a4-0bf7-4ec0-a2bd-32e05b872ea1,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/4/25,9:30 AM,Non-member,39.18,3.28,42.46,0,0,0,0,0,0,0,0,0,0,0,0,42.46,-5.88,15,0,0,0,0,0,0,0,0,,0,,-3.28,0,33.3,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#F1119,3a091486-a618-4bad-b16e-3e5d42bf1119,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,11:56 AM,Uber One member,20.48,1.72,22.2,0,0,0,0,0,0,0,0,0,0,0,0,22.2,-4.3,21,0,0,0,0,0,0,0,0,,0,,-1.72,0,16.18,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#01A8A,19d35462-b6f0-48e9-9702-34c160f01a8a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,12:20 PM,Uber One member,15.08,1.26,16.34,0,0,0,0,0,0,0,0,0,0,0,0,16.34,-3.17,21,0,0,0,0,0,0,0,0,,0,,-1.26,0,11.91,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#5A1E5,f881bf1c-8d3c-4367-aa41-8de6af35a1e5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,12:31 PM,Non-member,15.99,1.34,17.33,0,0,0,0,0,0,0,0,0,0,0,0,17.33,-2.88,18,0,0,0,0,0,0,0,0,,0,,-1.34,0,13.11,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#51BEB,4c34998d-b3e7-49d0-9fed-e2ba69f51beb,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,12:10 PM,Non-member,110.85,9.28,120.13,0,0,0,0,0,0,0,0,0,0,0,0,120.13,-19.95,18,0,0,0,0,0,0,0,0,,0,,-9.28,0,90.9,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#B6323,0bb462da-ff23-4fb5-98a5-6c32bf0b6323,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,3:15 PM,Uber One member,33.36,2.79,36.15,0,0,0,0,0,0,0,0,0,0,0,0,36.15,-7.01,21,0,0,0,0,0,0,0,0,,0,,-2.79,0,26.35,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#25793,e0eed1c7-801d-49d8-aa8f-014db8b25793,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/4/25,3:37 PM,Non-member,31.39,2.63,34.02,0,0,0,0,0,0,0,0,0,0,0,0,34.02,-5.65,18,0,0,0,0,0,0,0,0,,0,,-2.63,0,25.74,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#123DC,0a612c4e-cc0d-4808-90c4-0a36901123dc,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,9/4/25,4:16 PM,Uber One member,19.18,1.61,20.79,0,0,0,0,0,0,0,0,0,0,0,0,20.79,-4.03,21,0,0,0,0,0,0,0,0,,0,,-1.61,0,15.15,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#ECD99,14d21146-eb76-484d-9e08-2a869ccecd99,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,9/4/25,5:56 PM,Uber One member,18.59,1.56,20.15,0,0,0,0,0,0,0,0,0,0,0,0,20.15,-3.9,21,0,0,0,0,0,0,0,0,,0,,-1.56,0,14.69,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/5/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.09,,0,0,-5.09,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,,,,,UberEats Unknown,,9/5/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.43,,0,0,-0.43,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#72D26,da295392-2ae8-4ebe-b0be-023c98572d26,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,9/5/25,10:25 AM,Uber One member,18.98,1.59,20.57,0,0,0,0,0,0,0,0,0,0,0,0,20.57,-3.99,21,0,0,0,0,0,0,0,0,,0,,-1.59,0,14.99,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#35904,69982e3d-cf75-46f6-8ca9-ede0ea335904,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,11:04 AM,Uber One member,32.77,2.74,35.51,0,0,0,0,0,0,0,0,0,0,0,0,35.51,-6.88,21,0,0,0,0,0,0,0,0,,0,,-2.74,0,25.89,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#6C0FB,132be5ae-f1d8-4e37-b7b6-7232f1b6c0fb,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,9/5/25,11:30 AM,Uber One member,39.26,3.29,42.55,0,0,0,0,0,0,0,0,0,0,0,0,42.55,-8.24,21,0,0,0,0,0,0,0,0,,0,,-3.29,0,31.02,9/8/25,0,0,,UMCJELTPAZOSTCG
Capriotti's Sandwich Shop (NV035),35|15620,#A51A4,56b6693f-bcc1-45db-b89e-c16e04fa51a4,Delivery - Partner Using Uber App,Digital,UberEats iOS,Cancelled,9/5/25,2:34 PM,Non-member,21.88,1.83,23.71,0,0,0,0,0,0,0,0,0,0,0,0,23.71,-3.94,18,0,0,0,0,0,0,0,0,,0,,-1.83,0,17.94,9/8/25,0,0,,UMCJELTPAZOSTCG
