Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/26/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.9,,0,0,-1.9,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#0DCCA,7b549069-e5bd-4d57-a7f5-85cefe40dcca,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,12:59 PM,Non-member,16.79,1.34,18.13,0,0,0,0,0,0,0,0,0,0,0,0,18.13,-3.02,18,0,0,0,0,0,0,0,0,,0,,0,0,15.11,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#138CA,db804586-89e5-4e91-a67f-b039ada138ca,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/24/25,12:16 PM,Uber One member,0,0,0,-3.99,-0.32,-4.31,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,-4.31,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#9DB1F,7b682759-fc18-4e42-bfc5-3c8cee29db1f,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/26/25,4:13 PM,Uber One member,16.79,1.34,18.13,0,0,0,0,0,0,0,0,0,0,0,0,18.13,-3.53,21,0,0,0,0,0,0,0,0,,0,,0,0,14.6,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#1DF3D,04c5131e-caf1-45d3-ac2f-f639baa1df3d,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/24/25,5:44 PM,Uber One member,0,0,0,-6.6,-0.53,-7.13,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,-7.13,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/27/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.02,,0,0,-5.02,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/27/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.68,,0,0,-1.68,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#61769,065ae77f-d7c8-4fb1-9cef-b13174d61769,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,12:13 PM,Uber One member,37.17,2.97,40.14,0,0,0,0,0,0,0,0,0,0,0,0,40.14,-7.81,21,0,0,0,0,0,0,0,0,,0,,0,0,32.33,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#B4C57,361f9c77-aeb9-492c-908c-f982187b4c57,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,1:37 PM,Non-member,10.19,0.82,11.01,0,0,0,0,0,0,0,0,0,0,0,0,11.01,-1.83,18,0,0,0,0,0,0,0,0,,0,,0,0,9.18,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/28/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.66,,0,0,-2.66,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/28/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.04,,0,0,-2.04,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#26B4D,291b12b4-174a-49b1-9ed5-15833e226b4d,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/28/25,10:28 AM,Uber One member,272.14,21.77,293.91,0,0,0,0,0,0,0,0,0,0,0,0,293.91,-57.15,21,0,0,0,0,0,0,0,0,,0,,0,0,236.76,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#0E7A5,13b4b69d-385b-4427-8d3a-4fdd9050e7a5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,10:59 AM,Non-member,290.23,23.22,313.45,0,0,0,0,0,0,0,0,0,0,0,0,313.45,-52.24,18,0,0,0,0,0,0,0,0,,0,,0,0,261.21,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#5B609,6e80b757-c25f-4832-8040-b67e7935b609,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,2:33 PM,Non-member,20.38,1.63,22.01,0,0,0,0,0,0,0,0,0,0,0,0,22.01,-3.67,18,0,0,0,0,0,0,0,0,,0,,0,0,18.34,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#128A0,09b49bd4-2a78-44ab-ab35-97d9851128a0,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,2:52 PM,Uber One member,35.98,2.88,38.86,0,0,0,0,0,0,0,0,0,0,0,0,38.86,-7.56,21,0,0,0,0,0,0,0,0,,0,,0,0,31.3,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#67A3F,a811c2b7-4ba1-466d-80bf-10af43367a3f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,6:36 PM,Uber One member,16.79,1.34,18.13,0,0,0,0,0,0,0,0,0,0,0,0,18.13,-3.53,21,0,0,0,0,0,0,0,0,,0,,0,0,14.6,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/29/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-28.36,,0,0,-28.36,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#9E71D,472ff83a-bf22-4222-a051-eb748cb9e71d,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/29/25,12:58 PM,Uber One member,16.18,1.29,17.47,0,0,0,0,0,0,0,0,0,0,0,0,17.47,-3.4,21,0,0,0,0,0,0,0,0,,0,,0,0,14.07,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#619C5,86d0ed99-d289-48fd-8998-24b27fa619c5,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/29/25,2:19 PM,Uber One member,49.46,3.96,53.42,0,0,0,0,0,0,0,0,0,0,0,0,53.42,-10.39,21,0,0,0,0,0,0,0,0,,0,,0,0,43.03,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#1851C,62b6ed9c-a34b-4c36-bdd4-3aee8d01851c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,3:36 PM,Uber One member,74.64,5.97,80.61,0,0,0,0,0,0,0,0,0,0,0,0,80.61,-15.67,21,0,0,0,0,0,0,0,0,,0,,0,0,64.94,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#89E04,dbbb3a59-1231-4acd-82e1-08e093a89e04,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,4:28 PM,Uber One member,19.19,1.54,20.73,0,0,0,0,0,0,0,0,0,0,0,0,20.73,-4.03,21,0,0,0,0,0,0,0,0,,0,,0,0,16.7,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#0DAC2,3b9b5a3b-92e7-476b-abc3-4dcc4420dac2,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,6:17 PM,Uber One member,56.56,4.52,61.08,0,0,0,0,0,0,0,0,0,0,0,0,61.08,-11.88,21,0,0,0,0,0,0,0,0,,0,,0,0,49.2,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/30/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.8,,0,0,-0.8,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#B0860,e9f9ad76-c54b-45d7-ab0e-4df4e85b0860,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/30/25,11:17 AM,Non-member,19.08,1.53,20.61,0,0,0,0,0,0,0,0,0,0,0,0,20.61,-3.43,18,0,0,0,0,0,0,0,0,,0,,0,0,17.18,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#1E945,dff872db-c0a6-4df8-8e88-4419a7a1e945,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,2:25 PM,Non-member,28.19,2.26,30.45,0,0,0,0,0,0,0,0,0,0,0,0,30.45,-5.07,18,0,0,0,0,0,0,0,0,,0,,0,0,25.38,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#8C3D6,f35b9e50-cadc-4f58-b289-94799b58c3d6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,2:53 PM,Uber One member,24.57,1.97,26.54,0,0,0,0,0,0,0,0,0,0,0,0,26.54,-5.16,21,0,0,0,0,0,0,0,0,,0,,0,0,21.38,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#8E75B,565604b0-1afa-43c2-b1ba-f5d2f018e75b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,5:44 PM,Uber One member,77.98,6.24,84.22,0,0,0,0,0,0,0,0,0,0,0,0,84.22,-16.38,21,0,0,0,0,0,0,0,0,,0,,0,0,67.84,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,,,,,UberEats Unknown,,8/31/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.41,,0,0,-3.41,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#6EF8F,44db3f64-8d7d-4177-9b0b-0338db26ef8f,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/31/25,11:00 AM,Uber One member,46.95,3.76,50.71,0,0,0,0,0,0,0,0,0,0,0,0,50.71,-9.86,21,0,0,0,0,0,0,0,0,,0,,0,0,40.85,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#78FBE,5e538fcc-f0fa-4b36-9179-6729bcc78fbe,Pickup,Digital,UberEats Android,Completed,8/31/25,11:58 AM,Non-member,23.37,1.87,25.24,0,0,0,0,0,0,0,0,0,0,0,0,25.24,-1.4,6,0,0,0,0,0,0,0,0,,0,,0,0,23.84,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#06E77,b2b52411-c8d8-4271-807e-dad265206e77,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,4:59 PM,Uber One member,16.79,1.34,18.13,0,0,0,0,0,0,0,0,0,0,0,0,18.13,-3.53,21,0,0,0,0,0,0,0,0,,0,,0,0,14.6,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (AZ081),81|15656,#9CFE4,f9f335f6-3b0b-4a29-a2f5-282f7bb9cfe4,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/31/25,5:17 PM,Uber One member,41.63,3.33,44.96,0,0,0,0,0,0,0,0,0,0,0,0,44.96,-8.74,21,0,0,0,0,0,0,0,0,,0,,0,0,36.22,9/2/25,0,0,,IBDE8M84OJSS7HW
Capriotti's Sandwich Shop (CA084),84|15659,,,,,UberEats Unknown,,8/25/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.84,,0,0,-0.84,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,,,,,UberEats Unknown,,8/25/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-12.93,,0,0,-12.93,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#BC763,e7558abb-6768-484e-8b0b-3f07f16bc763,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,11:01 AM,Uber One member,15.59,1.65,17.24,0,0,0,0,0,0,0,0,0,0,0,0,17.24,-3.12,20,0,0,0,0,0,0,0,0,,0,,-1.65,0,12.47,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#7E2D6,bcec9387-b0ce-4a67-9274-4db3d567e2d6,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/25/25,11:04 AM,Uber One member,21.58,2.11,23.69,0,0,0,0,0,-5,-0.49,0,0,0,0,0,18.69,-3.32,20,0,0,0,0,0,0,0,0,,0,,-1.62,0,13.26,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#25FB7,fe8cb0a4-6456-49b4-bc2b-d561dd225fb7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,11:47 AM,Uber One member,61.13,5.97,67.1,0,0,0,0,0,-10.99,-1.08,0,0,0,0,0,56.11,-10.03,20,0,0,0,0,0,0,0,0,Customer contribution,2,,-4.89,0,42.11,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#3A144,5f9768db-fb41-41da-8e97-79f6bd63a144,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/23/25,7:17 PM,Uber One member,0,0,0,-5.18,-0.51,-5.69,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0.51,0,-5.18,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#03D1E,2e810441-9856-408d-a628-f3a9b5703d1e,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/23/25,4:36 PM,Uber One member,0,0,0,-2.33,-0.24,-2.57,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0.24,0,-2.33,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#E10F3,89a1ef0b-01f3-45e3-b88e-987ebe1e10f3,Pickup,Digital,Postmates iOS,Completed,8/25/25,11:36 AM,Non-member,28.58,3,31.58,0,0,0,0,0,-5,-0.52,0,0,0,0,0,26.58,-1.18,5,0,0,0,0,0,0,0,0,,0,,-2.48,0,22.4,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#34C06,89b58f4f-0abc-46e3-aea7-b8be94a34c06,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,1:37 PM,Uber One member,26.47,2.58,29.05,0,0,0,0,0,-5,-0.48,0,0,0,0,0,24.05,-4.29,20,0,0,0,0,0,0,0,0,,0,,-2.1,0,17.18,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#BDD85,717deedc-065c-44b4-9b98-61f1b19bdd85,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,1:47 PM,Uber One member,28.87,2.81,31.68,0,0,0,0,0,-5,-0.48,0,0,0,0,0,26.68,-4.77,20,0,0,0,0,0,0,0,0,,0,,-2.33,0,19.1,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#A6A18,f821a15b-a894-491e-8c71-b4268afa6a18,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,1:33 PM,Uber One member,53.86,5.8,59.66,0,0,0,0,0,-8,-0.87,0,0,0,0,0,51.66,-9.17,20,0,0,0,0,0,0,0,0,,0,,-4.93,0,36.69,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#2D26F,70083c63-a907-4010-9f13-7de4e682d26f,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/25/25,2:35 PM,Uber One member,45.67,4.46,50.13,0,0,0,0,0,-15.98,-1.56,0,0,0,0,0,34.15,-5.94,20,0,0,0,0,0,0,0,0,,0,,-2.9,0,23.75,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#34D8D,fa105d57-bf78-401f-aac1-65bf2b434d8d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,2:24 PM,Uber One member,34.86,3.4,38.26,0,0,0,0,0,-12.2,-1.19,0,0,0,0,0,26.06,-4.53,20,0,0,0,0,0,0,0,0,,0,,-2.21,0,18.13,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#2EC5D,00528ecf-5245-4bb5-b2f4-95dc5b12ec5d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,2:50 PM,Uber One member,30.74,3,33.74,0,0,0,0,0,-10.76,-1.06,0,0,0,0,0,22.98,-4,20,0,0,0,0,0,0,0,0,,0,,-1.94,0,15.98,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#5C03A,2bd9fffb-e9c2-4ac2-8fdb-1b72f1a5c03a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,4:11 PM,Uber One member,25.18,2.46,27.64,0,0,0,0,0,-8.81,-0.87,0,0,0,0,0,18.83,-3.27,20,0,0,0,0,0,0,0,0,,0,,-1.59,0,13.1,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#89A48,d33c00f8-94d0-4014-8d12-17ed39089a48,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,6:29 PM,Uber One member,20.19,1.96,22.15,0,0,0,0,0,-5,-0.47,0,0,0,0,0,17.15,-3.04,20,0,0,0,0,0,0,0,0,,0,,-1.49,0,12.15,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#C4803,9381f538-0d77-4f3d-9ae4-3851574c4803,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,8:04 PM,Uber One member,15.59,1.52,17.11,0,0,0,0,0,0,0,0,0,0,0,0,17.11,-3.12,20,0,0,0,0,0,0,0,0,,0,,-1.52,0,12.47,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,,,,,UberEats Unknown,,8/26/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.04,,0,0,-5.04,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,,,,,UberEats Unknown,,8/26/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-14.7,,0,0,-14.7,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#7623B,bc5585bc-4b79-487f-b091-8cd9ec47623b,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,8/26/25,9:41 AM,Uber One member,54.93,5.91,60.84,0,0,0,0,0,-5,-0.53,0,0,0,0,0,55.84,-9.99,20,0,0,0,0,0,0,0,0,,0,,-5.38,0,39.94,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#5B84C,2a673214-d04f-4218-a037-9ba54015b84c,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/26/25,10:20 AM,Uber One member,27.97,2.94,30.91,0,0,0,0,0,-5,-0.52,0,0,0,0,0,25.91,-4.59,20,0,0,0,0,0,0,0,0,,0,,-2.42,0,18.38,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#EA566,63ac109e-2dfc-428c-9f2a-b4fa78eea566,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/26/25,11:04 AM,Uber One member,21.58,2.11,23.69,0,0,0,0,0,-5,-0.49,0,0,0,0,0,18.69,-3.32,20,0,0,0,0,0,0,0,0,,0,,-1.62,0,13.26,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#B2323,7127cef0-8fa6-4f26-9f54-87b4449b2323,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,11:37 AM,Non-member,32.38,3.15,35.53,0,0,0,0,0,-5,-0.47,0,0,0,0,0,30.53,-4.93,18,0,0,0,0,0,0,0,0,,0,,-2.68,0,22.45,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#002E1,dc7d7877-2ea4-4b5b-a922-b19872d002e1,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/26/25,12:32 PM,Uber One member,19.19,1.88,21.07,0,0,0,0,0,0,0,0,0,0,0,0,21.07,-3.84,20,0,0,0,0,0,0,0,0,,0,,-1.88,0,15.35,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#BF255,4e32f5a2-4054-4cf1-9a70-534a915bf255,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,1:56 PM,Uber One member,27.57,2.69,30.26,0,0,0,0,0,-5,-0.49,0,0,0,0,0,25.26,-4.51,20,0,0,0,0,0,0,0,0,,0,,-2.2,0,18.06,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#BF1FA,ac46bdc9-6ca6-4031-85ca-7b25f4cbf1fa,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,2:34 PM,Uber One member,20.97,2.21,23.18,0,0,0,0,0,-7.34,-0.77,0,0,0,0,0,15.84,-2.73,20,0,0,0,0,0,0,0,0,,0,,-1.44,0,10.9,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#BF1FA,ac46bdc9-6ca6-4031-85ca-7b25f4cbf1fa,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/26/25,2:34 PM,Uber One member,0,0,0,-3.12,-0.33,-3.45,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0.33,0,-3.12,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#9EFD7,a1c9f489-6a8d-4e59-b598-f7cd4739efd7,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,2:25 PM,Uber One member,22.86,2.23,25.09,0,0,0,0,0,-8,-0.78,0,0,0,0,0,17.09,-2.97,20,0,0,0,0,0,0,0,0,,0,,-1.45,0,11.89,9/2/25,0,0,,O2LLSQXJYY3XI3V
Capriotti's Sandwich Shop (CA084),84|15659,#7A08A,6ced6887-23f9-4624-93c4-9c874d17a08a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,3:13 PM,Uber One member,27.57,2.69,30.26,0,0,0,0,0,-9.65,-0.94,0,0,0,0,0,20.61,-3.58,20,0,0,0,0,0,0,0,0,,0,,-1.75,0,14.34,9/2/25,0,0,,O2LLSQXJYY3XI3V
