Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (CO100245),co245|185144,#98870,bb423502-e3b2-4d9f-b029-3d7705898870,Pickup,Digital,UberEats iOS,Completed,10/15/25,11:00 AM,Uber One member,58.78,5.44,64.22,0,0,0,0,0,0,0,0,0,0,0,0,64.22,-3.53,6,0,0,0,0,0,0,0,0,,0,,-5.44,0,55.25,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#D1FC7,8b42a009-b23d-4b31-a64c-51cf206d1fc7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/15/25,1:20 PM,Uber One member,88.2,7.06,95.26,0,0,0,0,0,0,0,0,0,0,0,0,95.26,-18.52,21,0,0,0,0,0,0,0,0,,0,,-7.06,0,69.68,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,,,,,UberEats Unknown,,10/16/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.02,,0,0,-3.02,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#EE1A6,4462f9ad-5482-4159-9f06-41edb72ee1a6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,12:52 PM,Uber One member,22.67,1.93,24.6,0,0,0,0,0,0,0,0,0,0,0,0,24.6,-4.76,21,0,0,0,0,0,0,0,0,,0,,-1.93,0,17.91,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#EE1A6,4462f9ad-5482-4159-9f06-41edb72ee1a6,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,10/16/25,12:52 PM,Uber One member,0,0,0,-22.67,-1.93,-24.6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1.93,0,-22.67,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#9479D,74b8eff0-99a0-42b4-876e-c0b0d469479d,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/16/25,4:23 PM,Uber One member,47.57,3.81,51.38,0,0,0,0,0,0,0,0,0,0,0,0,51.38,-9.99,21,0,0,0,0,0,0,0,0,,0,,-3.81,0,37.58,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#46827,bea7eae1-5b2d-4d5d-9241-e6e163f46827,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,6:23 PM,Uber One member,20.08,1.6,21.68,0,0,0,0,0,0,0,0,0,0,0,0,21.68,-4.22,21,0,0,0,0,0,0,0,0,,0,,-1.6,0,15.86,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,,,,,UberEats Unknown,,10/17/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.37,,0,0,-3.37,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#1EFA0,2e74b6d0-bf56-4693-a7eb-d5d6b331efa0,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/17/25,11:40 AM,Uber One member,19.98,1,20.98,0,0,0,0,0,0,0,0,0,0,0,0,20.98,-4.2,21,0,0,0,0,0,0,0,0,,0,,-1,0,15.78,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#35DA7,e06e49a0-4107-4df2-81b3-5a9733835da7,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/17/25,12:56 PM,Uber One member,43.47,3.48,46.95,0,0,0,0,0,0,0,0,0,0,0,0,46.95,-9.13,21,0,0,0,0,0,0,0,0,,0,,-3.48,0,34.34,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#74F15,68ed0237-d287-4883-98f8-ff95c9b74f15,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,2:32 PM,Uber One member,16.67,1.13,17.8,0,0,0,0,0,0,0,0,0,0,0,0,17.8,-3.5,21,0,0,0,0,0,0,0,0,,0,,-1.13,0,13.17,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#BEA3E,8cb30bd8-540c-4fad-b496-7c8fab9bea3e,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/17/25,3:40 PM,Uber One member,125.03,6.25,131.28,0,0,0,0,0,0,0,0,0,0,0,0,131.28,-26.26,21,0,0,0,0,0,0,0,0,,0,,-6.25,0,98.77,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,,,,,UberEats Unknown,,10/18/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.58,,0,0,-4.58,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#4F617,8574ff61-71de-4084-84df-2c80d984f617,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,11:57 AM,Uber One member,26.28,2.1,28.38,0,0,0,0,0,0,0,0,0,0,0,0,28.38,-5.52,21,0,0,0,0,0,0,0,0,,0,,-2.1,0,20.76,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#B1799,e852761c-0a53-45f6-a834-012ad3bb1799,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,3:44 PM,Uber One member,48.87,3.3,52.17,0,0,0,0,0,0,0,0,0,0,0,0,52.17,-10.26,21,0,0,0,0,0,0,0,0,,0,,-3.3,0,38.61,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#731EA,57053767-f69a-44f8-8267-25cefdc731ea,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,4:43 PM,Uber One member,39.38,2.67,42.05,0,0,0,0,0,0,0,0,0,0,0,0,42.05,-8.27,21,0,0,0,0,0,0,0,0,,0,,-2.67,0,31.11,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#EBEDA,099a2153-5733-4416-acbe-2216569ebeda,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,6:07 PM,Uber One member,16.68,1.35,18.03,0,0,0,0,0,0,0,0,0,0,0,0,18.03,-3.5,21,0,0,0,0,0,0,0,0,,0,,-1.35,0,13.18,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,,,,,UberEats Unknown,,10/19/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.81,,0,0,-2.81,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#45690,c65b33c2-ca01-42c4-a0ab-b084a6945690,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/19/25,5:03 PM,Non-member,37.96,3.04,41,0,0,0,0,0,0,0,0,0,0,0,0,41,-6.83,18,0,0,0,0,0,0,0,0,,0,,-3.04,0,31.13,,0,0,,
Capriotti's Sandwich Shop (CO100245),co245|185144,#7C529,f960dca9-d3e2-43df-9924-45904957c529,Pickup,Digital,UberEats Web,Completed,10/19/25,5:47 PM,Non-member,39.18,3.62,42.8,0,0,0,0,0,0,0,0,0,0,0,0,42.8,-2.35,6,0,0,0,0,0,0,0,0,,0,,-3.62,0,36.83,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/13/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.52,,0,0,-0.52,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#89A7B,d8a91b25-5073-4b29-9f1c-3a3c5c989a7b,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/13/25,4:21 PM,Uber One member,34.39,3.01,37.4,0,0,0,0,0,0,0,0,0,0,0,0,37.4,-7.22,21,0,0,0,0,0,0,0,0,,0,,-3.01,0,27.17,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#9C8F3,ed212520-88ed-4cbf-8f91-f0118bb9c8f3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,5:39 PM,Uber One member,16.29,1.42,17.71,0,0,0,0,0,0,0,0,0,0,0,0,17.71,-3.42,21,0,0,0,0,0,0,0,0,,0,,-1.42,0,12.87,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/14/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.26,,0,0,-2.26,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/14/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.79,,0,0,-0.79,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#4A1DC,64e3d9ab-a821-488a-8ebd-7cbb0604a1dc,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/14/25,11:56 AM,Uber One member,13.78,0.7,14.48,0,0,0,0,0,0,0,0,0,0,0,0,14.48,-2.89,21,0,0,0,0,0,0,0,0,,0,,-0.7,0,10.89,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#D9FA6,75ba8865-d1ce-46c2-936a-b2e0dc0d9fa6,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/14/25,12:17 PM,Uber One member,18.79,1.51,20.3,0,0,0,0,0,0,0,0,0,0,0,0,20.3,-3.95,21,0,0,0,0,0,0,0,0,,0,,-1.51,0,14.84,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#00957,da2a0b50-c81e-4b8f-96a6-a206bc200957,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/15/25,12:14 PM,Uber One member,13.19,1.16,14.35,0,0,0,0,0,0,0,0,0,0,0,0,14.35,-2.77,21,0,0,0,0,0,0,0,0,,0,,-1.16,0,10.42,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#EFA5C,3890e96c-959f-4053-b681-6ba6905efa5c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/15/25,1:06 PM,Non-member,33.78,1.69,35.47,0,0,0,0,0,0,0,0,0,0,0,0,35.47,-6.08,18,0,0,0,0,0,0,0,0,,0,,-1.69,0,27.7,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#30617,fddddca5-9ec6-4e2f-a554-4f1b81530617,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/15/25,4:51 PM,Uber One member,30.87,2.47,33.34,0,0,0,0,0,0,0,0,0,0,0,0,33.34,-6.48,21,0,0,0,0,0,0,0,0,,0,,-2.47,0,24.39,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#4BC9D,d47ea33d-720f-4e75-9856-213812e4bc9d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/15/25,5:10 PM,Non-member,39.86,1.55,41.41,0,0,0,0,0,0,0,0,0,0,0,0,41.41,-7.17,18,0,0,0,0,0,0,0,0,,0,,-1.55,0,32.69,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/16/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.59,,0,0,-1.59,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#7988C,2fa84e07-9636-4eb3-bfb5-7acef2c7988c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,11:50 AM,Non-member,37.27,1.45,38.72,0,0,0,0,0,0,0,0,0,0,0,0,38.72,-6.71,18,0,0,0,0,0,0,0,0,,0,,-1.45,0,30.56,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#7921B,818ab4fe-74de-43ea-b052-97d33157921b,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/16/25,12:10 PM,Uber One member,25.16,2.02,27.18,0,0,0,0,0,0,0,0,0,0,0,0,27.18,-5.28,21,0,0,0,0,0,0,0,0,,0,,-2.02,0,19.88,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#61934,78db774b-a684-472b-869a-6412c4e61934,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/16/25,3:53 PM,Uber One member,36.27,1.82,38.09,0,0,0,0,0,0,0,0,0,0,0,0,38.09,-7.62,21,0,0,0,0,0,0,0,0,,0,,-1.82,0,28.65,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/17/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.96,,0,0,-1.96,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#848E0,61d0a9c8-e593-463c-9a3d-0c5db66848e0,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/17/25,2:13 PM,Non-member,46.95,3.76,50.71,0,0,0,0,0,0,0,0,0,0,0,0,50.71,-8.45,18,0,0,0,0,0,0,0,0,,0,,-3.76,0,38.5,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#7E191,54884e6d-b26c-46ff-b3bb-b4964ce7e191,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/17/25,3:44 PM,Uber One member,39.97,1.6,41.57,0,0,0,0,0,0,0,0,0,0,0,0,41.57,-8.39,21,0,0,0,0,0,0,0,0,,0,,-1.6,0,31.58,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#C3E81,cabb6514-a830-4dc2-a61a-ddd859bc3e81,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,5:41 PM,Uber One member,13.19,1.16,14.35,0,0,0,0,0,0,0,0,0,0,0,0,14.35,-2.77,21,0,0,0,0,0,0,0,0,,0,,-1.16,0,10.42,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/18/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.42,,0,0,-2.42,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#AF508,892597cb-ffb1-43fc-8886-f28206daf508,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/18/25,12:32 PM,Uber One member,58.24,5.1,63.34,0,0,0,0,0,0,0,0,0,0,0,0,63.34,-12.23,21,0,0,0,0,0,0,0,0,,0,,-5.1,0,46.01,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#CAD23,f2bcb22e-06cd-4d43-afaf-1b0d696cad23,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/18/25,1:31 PM,Uber One member,27.15,1.36,28.51,0,0,0,0,0,0,0,0,0,0,0,0,28.51,-5.7,21,0,0,0,0,0,0,0,0,,0,,-1.36,0,21.45,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,,,,,UberEats Unknown,,10/19/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.04,,0,0,-0.04,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#020CA,e63528cb-a717-4030-9a19-f286d9a020ca,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/19/25,12:10 PM,Uber One member,33.65,1.69,35.34,0,0,0,0,0,0,0,0,0,0,0,0,35.34,-7.07,21,0,0,0,0,0,0,0,0,,0,,-1.69,0,26.58,,0,0,,
Capriotti's Sandwich Shop (CO100326),326|188392,#27440,5f4da91b-50f1-437e-9cc8-781b28c27440,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/19/25,1:28 PM,Uber One member,52.56,2.65,55.21,0,0,0,0,0,0,0,0,0,0,0,0,55.21,-11.04,21,0,0,0,0,0,0,0,0,,0,,-2.65,0,41.52,,0,0,,
Capriotti's Sandwich Shop (PA006),pa006|15594,#90E32,628588dc-b507-4168-acc2-3d8ef8390e32,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/17/25,11:42 AM,Non-member,9.59,0,9.59,0,0,0,0,0,0,0,0,0,0,0,0,9.59,-1.73,18,0,0,0,0,0,0,0,0,,0,,0,0,7.86,,0,0,,
Capriotti's Sandwich Shop (PA006),pa006|15594,#DDCE2,5c712bfe-a80b-4285-8a5f-e6ac65addce2,Pickup,Digital,UberEats iOS,Completed,10/19/25,11:16 AM,Non-member,88.75,5.33,94.08,0,0,0,0,0,0,0,0,0,0,0,0,94.08,-5.33,6,0,0,0,0,0,0,0,0,,0,,-5.33,0,83.42,,0,0,,
Capriotti's Sandwich Shop (PA006),pa006|15594,#2F60B,3fd08f99-ef86-42a5-9479-9b922fe2f60b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/19/25,12:31 PM,Non-member,32.66,1.95,34.61,0,0,0,0,0,0,0,0,0,0,0,0,34.61,-5.88,18,0,0,0,0,0,0,0,0,,0,,-1.95,0,26.78,,0,0,,
Capriotti's Sandwich Shop (VA100390),,,,,,UberEats Unknown,,10/13/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.37,,0,0,-2.37,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#BFF84,90f7d7d2-0f6a-483d-98c7-d9a575ebff84,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,4:03 PM,Uber One member,39.36,3.66,43.02,0,0,0,0,0,-8,-0.74,0,0,0,0,1.6,36.62,-6.92,21,0,0,0,0,0,0,0,0,,0,,-1.67,0,27.29,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#891F1,6f8c59c2-47b9-4530-a9e4-64338d4891f1,Pickup,Digital,UberEats iOS,Completed,10/13/25,4:30 PM,Non-member,25.18,2.34,27.52,0,0,0,0,0,0,0,0,0,0,0,0,27.52,-1.51,6,0,0,0,0,0,0,0,0,,0,,-1.33,0,24.68,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#37313,056823d8-ed94-4a6d-8fc6-775c36337313,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/14/25,1:16 PM,Uber One member,31.18,2.91,34.09,0,0,0,0,0,0,0,0,0,0,0,0,34.09,-6.55,21,0,0,0,0,0,0,0,0,,0,,-1.66,0,25.88,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#247F7,f76c0f6f-dba5-4384-a4a7-7d03ebf247f7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/14/25,6:15 PM,Uber One member,37.56,3.5,41.06,0,0,0,0,0,-8,-0.75,0,0,0,0,1.6,34.66,-6.54,21,0,0,0,0,0,0,0,0,,0,,-1.57,0,25.8,,0,0,,
Capriotti's Sandwich Shop (VA100390),,,,,,UberEats Unknown,,10/15/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.91,,0,0,-0.91,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#F6C6F,7510735d-f011-4d42-adf3-efefcc9f6c6f,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/15/25,5:29 PM,Non-member,24.26,2.25,26.51,0,0,0,0,0,0,0,0,0,0,0,0,26.51,-4.37,18,0,0,0,0,0,0,0,0,,0,,-1.28,0,20.86,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#5F2DF,672d09ea-3bae-4b12-ba66-58eb9e45f2df,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/15/25,7:13 PM,Non-member,40.36,3.75,44.11,0,0,0,0,0,-8,-0.74,0,0,0,0,1.6,37.71,-6.11,18,0,0,0,0,0,0,0,0,,0,,-1.72,0,29.14,,0,0,,
Capriotti's Sandwich Shop (VA100390),,,,,,UberEats Unknown,,10/16/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.16,,0,0,-2.16,,0,0,,
Capriotti's Sandwich Shop (VA100390),,,,,,UberEats Unknown,,10/17/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.32,,0,0,-2.32,,0,0,,
Capriotti's Sandwich Shop (VA100390),,#5331D,85c309c2-8975-4a77-bdf7-5423a365331d,Pickup,Digital,UberEats iOS,Completed,10/18/25,5:51 PM,Non-member,29.98,2.79,32.77,0,0,0,0,0,0,0,0,0,0,0,0,32.77,-1.8,6,0,0,0,0,0,0,0,0,,0,,-1.59,0,29.38,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,,,,,UberEats Unknown,,10/13/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.71,,0,0,-0.71,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#BDBBF,aef5e38a-6d2a-4a1d-b2dc-a0eda9dbdbbf,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,1:20 PM,Uber One member,19.98,1.67,21.65,0,0,0,0,0,0,0,0,0,0,0,0,21.65,-4.2,21,0,0,0,0,0,0,0,0,,0,,-1.67,0,15.78,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#28812,593a752a-f0e7-487e-9484-ab8622f28812,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/13/25,1:42 PM,Uber One member,82.62,6.92,89.54,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,83.14,-16.01,21,0,0,0,0,0,0,0,0,,0,,-6.25,0,60.21,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#C0770,4d5b9e08-b59e-480e-8604-4fc2193c0770,Pickup,Digital,UberEats iOS,Completed,10/13/25,5:58 PM,Non-member,16.89,1.41,18.3,0,0,0,0,0,0,0,0,0,0,0,0,18.3,-1.01,6,0,0,0,0,0,0,0,0,,0,,-1.41,0,15.88,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,,,,,UberEats Unknown,,10/14/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.24,,0,0,-1.24,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#89548,db0f7961-a2b8-4328-ada3-1bb587689548,Pickup,Digital,UberEats iOS,Completed,10/14/25,12:07 PM,Uber One member,13.79,1.15,14.94,0,0,0,0,0,0,0,0,0,0,0,0,14.94,-0.83,6,0,0,0,0,0,0,0,0,,0,,-1.15,0,12.96,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#B4014,299cb26a-cb66-4ad4-a7bb-f4ee141b4014,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/14/25,5:40 PM,Non-member,77.56,6.5,84.06,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,77.66,-12.81,18,0,0,0,0,0,0,0,0,,0,,-5.83,0,58.35,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#9E899,9644de00-22cb-4a87-b9c2-abb29769e899,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/14/25,6:47 PM,Uber One member,13.79,1.15,14.94,0,0,0,0,0,0,0,0,0,0,0,0,14.94,-2.9,21,0,0,0,0,0,0,0,0,,0,,-1.15,0,10.89,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,,,,,UberEats Unknown,,10/15/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.48,,0,0,-0.48,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#8D326,4c04ed9a-af54-4744-b2c0-128632f8d326,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,10/15/25,12:07 PM,Uber One member,36.88,3.09,39.97,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,33.57,-6.4,21,0,0,0,0,0,0,0,0,,0,,-2.42,0,24.08,,0,0,,
Capriotti's Sandwich Shop (NV121),121|15690,#B5DD5,32f3f320-9de2-4dee-8bcd-fce0e17b5dd5,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/15/25,1:13 PM,Non-member,47.57,3.98,51.55,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,45.15,-8.23,20,0,0,0,0,0,0,0,0,,0,,-3.31,0,32.94,,0,0,,
