"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","322431332890782","2025-10-12","06:15:00 PM","America/Chicago","10886048","Chicago","Capriotti's Sandwich Shop","850 W Superior St  ","Chicago","IL","60642","Prepaid Order","Grubhub Delivery","non GH+","18.19","2.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.33","-1.82","-1.82","0.00","0.00","-2.14","0.00","0.00","0.00","14.55",,"BwEAAAAAAKYboHqkKeCnuhHwqeHvxdVQNgY"
"Marketplace","841731282351378","2025-10-07","10:25:34 AM","America/Los_Angeles","1414782","NV059","Capriotti's Sandwich Shop","11350 Southern Highlands Pkwy ","Las Vegas","NV","89141","Prepaid Order","Pick-Up","GH+","25.78","2.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","30.94","-2.58","0.00","0.00","0.00","-2.16","0.00","0.00","0.00","26.20",,"BwEAAAAAABWWfngXQJCjoBHwgJGjXJ9wBuk"
"Marketplace","248431306057145","2025-10-09","05:26:00 PM","America/Los_Angeles","1414880","NV079","Capriotti's Sandwich Shop","810 N Sierra St ","Reno","NV","89503","Prepaid Order","Grubhub Delivery","GH+","34.53","2.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37.38","-3.45","-3.45","0.00","0.00","-2.85","0.00","0.00","0.00","27.63",,"BwEAAAAAABWW4K3cytClahHwitFDMb6BvSs"
"Marketplace","349131279639371","2025-10-06","07:54:00 PM","America/Chicago","10886048","Chicago","Capriotti's Sandwich Shop","850 W Superior St  ","Chicago","IL","60642","Prepaid Order","Grubhub Delivery","non GH+","33.16","3.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.70","-3.32","-3.32","0.00","0.00","-3.54","0.00","-3.00","0.00","23.52",,"BwEAAAAAAKYboGKRYhSjDhHwohUFyoljKdI"
"Marketplace","399731333494566","2025-10-12","12:42:00 PM","America/Los_Angeles","1414782","NV059","Capriotti's Sandwich Shop","11350 Southern Highlands Pkwy ","Las Vegas","NV","89141","Prepaid Order","Grubhub Delivery","GH+","23.98","2.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.99","-2.40","-2.40","0.00","0.00","-2.01","0.00","0.00","0.00","19.18",,"BwEAAAAAABWWfiAu4WCnnhHwoWHZ7UYEous"
"Marketplace","173331309273442","2025-10-09","11:40:00 AM","America/Los_Angeles","384341","NV041","Capriotti's Sandwich Shop","1200 N Town Center Dr ","Las Vegas","NV","89144","Prepaid Order","Grubhub Delivery","GH+","79.92","6.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86.61","-7.99","-7.99","0.00","0.00","-6.69","0.00","0.00","0.00","63.94",,"BwEAAAAAAAXdVZG2mOClOBHwmOGl2sDylzw"
"Marketplace","473931315790368","2025-10-10","04:05:00 PM","America/New_York","2262704","DE007","Capriotti's Sandwich Shop","321 Independence Blvd ","Dover","DE","19904","Prepaid Order","Grubhub Delivery","non GH+","42.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42.25","-4.23","-4.23","0.00","0.00","0.00","0.00","0.00","0.00","33.79",,"BwEAAAAAACKGsLjBFWCmDhHwlWHhe3dUh8s"
"Marketplace","470331342585102","2025-10-12","07:23:00 PM","America/Los_Angeles","2472962",,"Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","non GH+","47.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47.65","-2.38","-4.77","0.00","0.00","0.00","0.00","0.00","0.00","40.50",,"BwEAAAAAACW8AjkbyACn1RHwiAGRC8iWKTI"
"Marketplace","718731289976495","2025-10-06","05:47:00 PM","America/Los_Angeles","2472962",,"Capriotti’s Sandwich Shop","2818 NE Halsey Street  Portland ","Portland","OR","97232","Prepaid Order","Grubhub Delivery","non GH+","31.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31.29","-1.56","-3.13","0.00","0.00","0.00","0.00","0.00","0.00","26.60",,"BwEAAAAAACW8Aji7tZCjEhHwtZGV_jKSv8g"
"Marketplace","593631298668492","2025-10-08","05:01:18 PM","America/Los_Angeles","3354463","230","Capriotti's Sandwich Shop","13140 Southeast 172nd Avenue #134  ","Happy Valley","OR","97086","Prepaid Order","Pick-Up","GH+","21.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.79","-2.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.61",,"BwEAAAAAADMvX4UsU5CkoRHwk5HxoT1h2gg"
"Marketplace","409431282131663","2025-10-06","08:23:00 PM","America/Los_Angeles","2745321","CA084","Capriotti's Sandwich Shop","5495 Sepulveda Blvd Ste H  ","Culver City","CA","90230","Prepaid Order","Grubhub Delivery","GH+","26.77","1.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28.69","-2.68","-2.68","0.00","0.00","0.00","0.00","-8.00","0.00","15.33",,"BwEAAAAAACnj6V9SumCjJRHwumEHJvIiuog"
