Store ID,Store Name,Business ID,Merchant Store ID,Transactions Start Local Date,Transactions End Local Date,Currency,Subtotal,Subtotal Tax Passed by DoorDash to Merchant,Commission,Commission Tax,Drive Charge,Marketing Fees (for historical reference only) | (All discounts and fees),Marketing Fee Tax (for historical reference only) | (Taxes on any applicable marketing fees),Total Tips,Error Charges,Adjustments | (for historical reference only),Total Before Adjustments,Credit,Debit,Estimated Payout,Tax Remitted by DoorDash to State,Subtotal for tax,DoorDash Funded Subtotal Discount Amount | (for historical reference only),Merchant Funded Subtotal Discount Amount | (for historical reference only),Merchant funded loyalty discount amount,External Gift Card Credit Amount,Consumer Delivery Fee,Consumer Service Fee,Consumer Small Order Fee,Consumer Legislative Fee,Consumer Tip,Snap Ebt Discount,Tax Remitted by DoorDash on Fees DoorDash Charges to Merchant,Other Merchant Fee,Bottle Deposit Fee,Bottle Deposit Fee Tax,Discounts,Printer Fee,Tablet Fee,Payment Processing Fee,Delivery Order Fee,Pickup Order Fee,Staff Tip,Customer Discounts from Marketing | (Funded by You),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Adjustments
32864869,Rancho Mirage,2324,451,2025-09-15,2025-09-21,USD,4704.71,343.75,249.37,0.00,0.00,132.53,0.00,188.34,0.00,-34.95,4578.66,4543.71,0.00,4543.71,0.00,4435.08,0.00,107.78,34.95,0.00,38.90,125.34,0.00,0.00,194.04,0.00,0.00,0.00,0.00,0.00,-126.90,0.00,0.00,134.70,0.00,0.00,188.34,-107.78,0.00,0.00,-39.39,0.00,0.00,-34.95
33476901,Los Altos,2324,467,2025-09-15,2025-09-21,USD,8592.13,0.00,914.02,0.00,0.00,354.55,0.00,238.71,52.33,-49.92,7077.16,7079.57,52.33,7027.24,677.11,8192.75,33.32,294.16,49.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.98,0.00,0.00,154.93,0.00,0.00,238.71,-294.16,-33.32,0.00,-316.26,33.32,0.00,-49.92
33551695,Highbrook Way,2324,ID-490,2025-09-15,2025-09-21,USD,4496.10,0.00,349.11,0.00,0.00,155.73,0.00,115.65,13.85,-75.04,3851.91,3790.72,13.85,3776.87,255.48,4252.99,16.09,129.00,75.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22.98,0.00,0.00,101.83,0.00,0.00,115.65,-129.00,-16.09,0.00,-143.07,16.09,0.00,-75.04
33699763,Downingtown,2324,PA100505,2025-09-15,2025-09-21,USD,5430.89,0.00,395.89,0.00,0.00,115.83,0.00,136.11,0.00,235.32,4753.98,4989.30,0.00,4989.30,326.11,5430.89,36.99,93.06,37.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-44.46,0.00,0.00,122.58,0.00,0.00,136.11,-93.06,-36.99,0.00,-157.03,36.99,0.00,235.32
34043935,Niles Cortland Rd SE,2324,OH100469,2025-09-15,2025-09-21,USD,8856.11,0.00,829.27,0.00,0.00,757.89,0.00,195.72,45.69,-70.24,6886.35,6878.95,62.84,6816.11,4.73,7941.71,18.28,684.63,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-122.49,0.00,0.00,155.09,0.00,0.00,195.72,-684.63,-18.28,0.00,-328.31,18.28,0.00,-70.24
34048823,Chicago River West,2324,CK Chicago River West,2025-09-15,2025-09-21,USD,7924.47,0.00,1125.71,0.00,0.00,231.09,0.00,18.51,58.60,9.97,5574.18,5684.68,100.53,5584.15,901.51,7669.12,25.60,202.85,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35.27,0.00,0.00,80.94,0.00,0.00,18.51,-193.47,-25.60,0.00,-874.81,25.60,0.00,9.97
34051357,Whitesburg Dr (Medical District),2324,AL482,2025-09-15,2025-09-21,USD,7549.97,0.00,642.44,0.00,0.00,173.71,0.00,149.23,9.99,-59.93,6405.07,6355.43,10.29,6345.14,570.69,7131.20,30.98,145.00,59.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-188.84,0.00,0.00,177.66,0.00,0.00,149.23,-145.00,-30.98,0.00,-130.20,30.98,0.00,-59.93
34052609,Elm St,2324,CT116501,2025-09-15,2025-09-21,USD,3445.97,0.00,261.15,0.00,0.00,71.88,0.00,80.96,5.59,-36.96,3018.84,2987.47,5.59,2981.88,244.32,3324.67,2.36,60.00,36.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.98,0.00,0.00,86.89,0.00,0.00,80.96,-60.00,-2.36,0.00,-72.48,2.36,0.00,-36.96
34326515,Post Falls,2324,ID100461,2025-09-15,2025-09-21,USD,5548.56,0.00,495.74,0.00,0.00,137.77,0.00,136.94,6.79,-56.51,4795.17,4745.45,6.79,4738.66,317.24,5282.09,57.99,115.00,56.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-49.96,0.00,0.00,116.36,0.00,0.00,136.94,-115.00,-47.99,-10.00,-106.48,47.99,10.00,-56.51
34494893,Main Street - Anoka,2324,MN100477,2025-09-15,2025-09-21,USD,7830.36,0.00,670.50,0.00,0.00,203.66,0.00,208.94,32.39,-113.88,6625.30,6543.81,32.39,6511.42,598.26,7362.61,49.70,170.00,113.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-143.87,0.00,0.00,175.98,0.00,0.00,208.94,-170.00,-42.99,-6.71,-221.26,42.99,6.71,-113.88
34516256,Riverwind Dr,2324,MS100495,2025-09-15,2025-09-21,USD,4660.50,443.76,373.80,0.00,0.00,56.20,0.00,91.87,54.31,-30.86,4373.02,4396.47,54.31,4342.16,0.00,4434.48,2.99,47.29,30.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-147.87,0.00,0.00,109.72,0.00,0.00,91.87,-47.29,-2.99,0.00,-90.12,2.99,0.00,-30.86
34516355,Frisco,2324,TX100379,2025-09-15,2025-09-21,USD,2642.25,210.51,246.80,5.02,0.00,51.54,0.00,59.89,0.00,-9.98,2497.14,2487.16,0.00,2487.16,0.00,2551.63,7.99,38.67,9.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-36.97,0.00,0.00,55.50,0.00,0.00,59.89,-38.67,-7.99,0.00,-32.55,7.99,0.00,-9.98
34618595,Regional Justice Ctr.,2324,NV077,2025-09-15,2025-09-19,USD,340.21,0.00,0.00,0.00,0.00,0.00,0.00,11.22,0.00,-36.95,333.16,296.51,0.30,296.21,25.41,303.26,0.00,0.00,36.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.27,0.00,0.00,11.22,0.00,0.00,0.00,0.00,0.00,0.00,-36.95
34776698,"Lewes, DE",2324,Lewes27,2025-09-15,2025-09-21,USD,8560.21,0.00,399.83,0.00,0.00,23.96,0.00,384.93,52.21,-97.71,8134.92,8089.42,52.21,8037.21,0.00,8417.02,2.99,20.00,97.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.48,0.00,0.00,256.75,0.00,0.00,384.93,-20.00,-2.99,0.00,-55.95,2.99,0.00,-97.71
35060561,Bridge St,2324,"Elkton, MD",2025-09-15,2025-09-21,USD,5861.75,340.38,465.77,0.00,0.00,17.97,0.00,290.99,0.00,-126.95,5808.62,5682.27,0.60,5681.67,0.00,5662.85,0.00,15.00,126.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-56.95,0.00,0.00,139.60,0.00,0.00,290.99,-15.00,0.00,0.00,-7.18,0.00,0.00,-126.95
35211042,"Marlton, NJ",2324,"Marlton, NJ",2025-09-15,2025-09-21,USD,5076.04,334.43,297.73,0.00,0.00,35.71,0.00,139.95,20.21,0.00,5048.03,5068.24,20.21,5048.03,0.00,5049.24,19.58,26.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.74,0.00,0.00,139.95,-26.80,-19.58,0.00,-8.91,19.58,0.00,0.00
