Business ID,Business name,Store ID,Store name,Timestamp local time,DoorDash transaction ID,DoorDash order ID,POS order ID,Transaction type,Channel,Description,Subtotal,Tax (subtotal),Customer fees,Tax (customer fees),Commission,Merchant fees,Tax (merchant fees),Marketing fees,Customer discounts,DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Payout date,Payout ID
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 14:44:14.880707,16059347255,F0E2148A,e2a291d2-8787-4376-9f48-7cabd0d46352,Order,Marketplace,NULL,33.00,2.19,0.00,0.00,-2.88,0.00,0.00,-0.99,-9.00,0.00,0.00,0.00,0.00,22.32,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 13:56:17.398462,16058760207,E3DF1A69,4ae48024-4406-4ca1-aa22-28a7c74a7359,Order,Marketplace,NULL,46.00,4.20,0.00,0.00,-6.90,0.00,0.00,-11.24,0.00,0.00,0.00,0.00,0.00,32.06,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 13:31:23.352036,16058484078,4633787A,30df62bc-20ce-4a59-9c2f-e4b4ed63e0f3,Order,Marketplace,NULL,107.00,8.67,0.00,0.00,-14.25,0.00,0.00,-0.99,-12.00,0.00,0.00,0.00,0.00,88.43,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 12:10:01.189179,16057603562,9D0CD8C2,d7ffcfdc-629f-4963-9c63-055bd2d7a9db,Order,Marketplace,NULL,72.00,3.29,0.00,0.00,-5.40,0.00,0.00,-0.99,-36.00,0.00,0.00,0.00,0.00,32.90,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 12:04:36.994878,16057546901,AD9D39D3,4b9062a3-b2ed-4514-9538-cf1eb42c3a24,Order,Marketplace,NULL,34.00,3.10,0.00,0.00,-5.10,0.00,0.00,-9.55,0.00,0.00,0.00,0.00,0.00,22.45,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 11:59:24.936033,16057484909,D14E5FC2,4f4e118c-0620-4145-908c-3fe6e5a5fbef,Order,Marketplace,NULL,42.00,3.83,0.00,0.00,-5.04,0.00,0.00,-10.16,-15.00,15.00,0.00,0.00,0.00,30.63,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 11:59:24.192056,16057484791,D14E5FC2,4f4e118c-0620-4145-908c-3fe6e5a5fbef,Order,Marketplace,NULL,-42.00,-3.83,0.00,0.00,6.30,0.00,0.00,10.16,15.00,-15.00,0.00,0.00,0.00,-29.37,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 11:59:20.087451,16057484144,D14E5FC2,4f4e118c-0620-4145-908c-3fe6e5a5fbef,Error Charge,Marketplace,1 Wagyu Empanadas missing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.46,0.00,-17.46,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 11:43:00.544248,16057313834,94F4A6FB,1100d0a0-66bc-41ff-bb3f-28138a5c1502,Order,Marketplace,NULL,46.00,4.20,0.00,0.00,-6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.30,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-07 11:37:26.294386,16057252053,D14E5FC2,4f4e118c-0620-4145-908c-3fe6e5a5fbef,Order,Marketplace,NULL,42.00,3.83,0.00,0.00,-6.30,0.00,0.00,-10.16,-15.00,15.00,0.00,0.00,0.00,29.37,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 20:58:16.602918,16052961757,1AA1C5AB,51b743c0-f5b0-4630-9eb3-3f4b46364b76,Order,Marketplace,NULL,24.00,2.19,0.00,0.00,-3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.59,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 20:52:30.195277,16052916616,B6800684,ad0d14f5-a5c8-4e2f-9f3d-762d23046486,Order,Marketplace,NULL,60.00,4.56,0.00,0.00,-7.50,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,46.07,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 20:16:26.963314,16052591312,7C05C552,681033be-e5b0-4611-8c4e-05ff0824d458,Order,Marketplace,NULL,90.00,7.30,0.00,0.00,-12.00,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,74.31,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 19:57:42.450971,16052392245,06B9C982,66ebb148-4951-4d16-ba8b-032e6185b59c,Order,Marketplace,NULL,42.00,3.83,0.00,0.00,-6.30,0.00,0.00,-9.60,-5.00,5.00,0.00,0.00,0.00,29.93,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 19:27:01.492547,16052031002,397336FE,6e9c1b3f-a1dd-4bff-bc15-ae2c55584983,Order,Marketplace,NULL,122.00,10.22,0.00,0.00,-16.80,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,104.43,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 19:26:13.80439,16052021566,47946355,efea0463-78b2-4ffd-9403-f6bceacb23f3,Order,Marketplace,NULL,52.00,3.83,0.00,0.00,-6.30,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,38.54,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 19:15:32.245988,16051886927,BB666D78,3a79778b-e04d-44d6-b795-30a0d3335c5e,Order,Marketplace,NULL,39.00,3.10,0.00,0.00,-4.08,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,32.03,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 19:06:44.360458,16051766997,5ECFB0C5,c9cbdb9b-85fa-4543-beac-51f63b9e036c,Order,Marketplace,NULL,119.00,9.95,0.00,0.00,-16.35,0.00,0.00,-9.77,-10.00,0.00,0.00,0.00,0.00,92.83,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 18:34:54.503219,16051301202,53334FF2,50b1f4d4-59ba-4cb6-8811-af9570d00d0e,Order,Marketplace,NULL,148.00,13.51,0.00,0.00,-22.20,0.00,0.00,-9.48,0.00,0.00,0.00,0.00,0.00,129.83,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 18:12:18.195825,16050942866,100813E3,4861dccf-14ea-43d7-84a8-16bf9e07d0a5,Order,Marketplace,NULL,75.00,5.93,0.00,0.00,-9.75,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,60.19,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 18:05:10.247029,16050825757,16F060C9,b69f650a-7bc8-45c5-b434-ede1d0411f8d,Order,Marketplace,NULL,86.00,4.56,0.00,0.00,-3.00,0.00,0.00,-0.99,-36.00,0.00,0.00,0.00,0.00,50.57,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 18:03:17.78556,16050794758,79BEC153,7ad93545-ead6-4870-af91-f6fad8db47bd,Order,Marketplace,NULL,63.00,4.84,0.00,0.00,-7.95,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,48.90,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 17:41:40.100996,16050428417,1EB5307E,92b8d46b-d497-4f3e-bf2d-7da2e576107d,Order,Storefront,NULL,64.00,5.84,0.00,0.00,0.00,-2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.51,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 17:31:14.804447,16050247994,BE6EAAFD,3501f96c-1079-4279-a8a7-a8551ffbabf0,Order,Marketplace,NULL,75.00,5.93,0.00,0.00,-9.75,0.00,0.00,-12.57,-10.00,0.00,0.00,0.00,0.00,48.61,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 17:19:36.45788,16050043308,23D36AA8,574e5765-931b-4dd1-8a85-718c2c82602b,Order,Marketplace,NULL,50.00,3.65,0.00,0.00,-4.80,0.00,0.00,-10.59,-10.00,0.00,0.00,0.00,0.00,28.26,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 16:52:24.306186,16049565644,D4BDE2A4,955b7989-1bed-4844-8c75-f39f4fcbf9a3,Order,Marketplace,NULL,86.00,7.85,0.00,0.00,-10.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.53,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 16:38:01.657331,16049314342,D7648391,8862bb46-2835-4475-9d0b-e6aed748dbf0,Order,Marketplace,NULL,102.00,7.39,0.00,0.00,-12.15,0.00,0.00,-0.99,-21.00,0.00,0.00,0.00,0.00,75.25,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 16:31:43.226916,16049207051,A8933875,ec176658-6255-4f2c-bbc0-2955caaaae6e,Order,Marketplace,NULL,70.00,3.65,0.00,0.00,-6.00,0.00,0.00,0.00,-30.00,0.00,0.00,0.00,0.00,37.65,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 16:30:56.515097,16049193578,979FF418,41e7990b-8cd7-43c5-8014-275216f205b0,Error Charge,Marketplace,Entirely Wrong Order,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-80.13,0.00,-80.13,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 16:12:03.792392,16048877866,45A62428,6384fc1d-15dc-45b2-af3a-a2de426ea116,Order,Marketplace,NULL,532.00,45.81,0.00,0.00,-75.30,0.00,0.00,0.00,-30.00,0.00,0.00,0.00,0.00,472.51,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 16:06:22.081745,16048782387,2424A46D,072bee53-ac07-4301-80dd-db79e1a15371,Order,Marketplace,NULL,541.00,49.37,0.00,0.00,-81.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.22,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 15:52:41.167102,16048559011,979FF418,41e7990b-8cd7-43c5-8014-275216f205b0,Order,Marketplace,NULL,86.00,7.03,0.00,0.00,-11.55,0.00,0.00,-0.99,-9.00,0.00,0.00,0.00,0.00,71.49,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 15:28:15.699842,16048180250,6D4B0678,facbe21e-f124-418c-a8f6-4fc7ddadbf92,Order,Marketplace,NULL,36.00,1.64,0.00,0.00,-2.70,0.00,0.00,-0.99,-18.00,0.00,0.00,0.00,0.00,15.95,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 14:44:40.399306,16047581374,339345F3,6461f560-ee3d-4f5d-98c0-14879d5cf13e,Order,Marketplace,NULL,35.00,3.19,0.00,0.00,-4.20,0.00,0.00,-9.60,0.00,0.00,0.00,0.00,0.00,24.39,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 14:18:19.661502,16047256516,AEF51FA3,9a0f034c-fbe9-4414-8c4d-5b445daf555e,Order,Marketplace,NULL,151.50,12.46,0.00,0.00,-20.48,0.00,0.00,-0.99,-15.00,0.00,0.00,0.00,0.00,127.49,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 13:28:49.367181,16046711086,CC3DDD82,a1b74ac6-6f6d-4706-93e9-b7f3d88b4ece,Order,Marketplace,NULL,32.00,2.92,0.00,0.00,-4.80,0.00,0.00,-8.27,0.00,0.00,0.00,0.00,0.00,21.85,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 13:20:01.792743,16046624435,9BAFE50B,9a2242a5-2f66-4466-b5da-552f39610b85,Order,Marketplace,NULL,24.00,1.73,0.00,0.00,-1.14,0.00,0.00,-0.99,-5.00,0.00,0.00,0.00,0.00,18.60,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-06 12:38:53.462389,16046210804,8195940F,7cdf95d4-9ec6-48dd-b092-9c6484436dba,Order,Marketplace,NULL,46.00,2.83,0.00,0.00,-4.65,0.00,0.00,-12.82,-20.00,5.00,0.00,0.00,0.00,16.36,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 20:25:29.665863,16040993175,B6BEA694,b37227bd-6c45-4c65-9c90-9b648015b3b3,Order,Marketplace,NULL,69.00,5.38,0.00,0.00,-8.85,0.00,0.00,-12.81,-10.00,0.00,0.00,0.00,0.00,42.72,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 19:53:26.333556,16040730096,F5A3BA7E,672d075f-4eaf-4aa4-b3f7-6d92f6e01d3e,Order,Marketplace,NULL,30.00,2.74,0.00,0.00,-4.50,0.00,0.00,-4.91,0.00,0.00,0.00,0.00,0.00,23.33,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 19:38:46.021056,16040596584,3A5E7EC5,5465fba4-8780-4424-93b7-3cd69cfddbc2,Order,Storefront,NULL,50.00,4.56,0.00,0.00,0.00,-1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.68,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 19:09:34.004791,16040292938,AB868D10,adfaf274-14ff-4da8-9f91-94327c1bf78e,Order,Marketplace,NULL,60.00,4.56,0.00,0.00,-3.00,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,50.57,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 16:59:38.717894,16038476609,EA313AFE,f0ba7189-dcc1-457d-8701-f3cced84986b,Order,Marketplace,NULL,48.00,3.92,0.00,0.00,-6.45,0.00,0.00,-12.92,-5.00,0.00,0.00,0.00,0.00,27.55,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 14:26:32.494969,16036204808,E12F2FC4,2008eb2e-fb7a-4697-a448-02d7bdaa3c3c,Order,Marketplace,NULL,82.00,4.75,0.00,0.00,-7.80,0.00,0.00,-11.51,-30.00,0.00,0.00,0.00,0.00,37.44,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 14:06:21.900817,16035996600,FC446767,4d7f5095-f46e-4f2e-ae11-c46bfb37a2cd,Order,Marketplace,NULL,80.00,5.38,0.00,0.00,-8.85,0.00,0.00,-10.81,-21.00,0.00,0.00,0.00,0.00,44.72,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 13:43:22.947073,16035767648,32958F4D,dd8f0a77-53b8-40e8-8c7f-e6dacd7e5090,Order,Marketplace,NULL,30.00,1.37,0.00,0.00,-2.25,0.00,0.00,-0.99,-15.00,0.00,0.00,0.00,0.00,13.13,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 13:42:05.83356,16035755527,C358D8D6,5fd23c1b-a113-4bff-aa4b-d993b0811519,Order,Marketplace,NULL,36.00,2.65,0.00,0.00,-4.35,0.00,0.00,-8.37,-7.00,0.00,0.00,0.00,0.00,18.93,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 12:59:44.324677,16035351381,8C5F82C1,c82e7b99-d068-4812-bf77-92b7312a514d,Order,Marketplace,NULL,104.00,7.30,0.00,0.00,-12.00,0.00,0.00,-0.99,-24.00,0.00,0.00,0.00,0.00,74.31,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 12:20:02.419988,16034976465,95DBAC88,553d3928-ba8c-4562-b207-11ef5c8bdf8e,Order,Marketplace,NULL,15.00,1.37,0.00,0.00,-2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.12,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 12:14:44.960895,16034926523,18DE90F1,2ac6fd8c-d6fb-4503-bd9b-a46324da5823,Order,Marketplace,NULL,27.00,2.46,0.00,0.00,-4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.41,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 12:11:47.645592,16034898602,1B7781B9,a1cfa1a5-1ed0-47ac-8994-6db91010d18e,Order,Marketplace,NULL,147.00,13.41,0.00,0.00,-22.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.36,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-05 11:58:10.176188,16034759586,62BB08B2,8e204f24-bd3b-4909-853c-a2b6b7b70832,Order,Marketplace,NULL,42.00,1.10,0.00,0.00,-1.80,0.00,0.00,-9.60,-30.00,0.00,0.00,0.00,0.00,1.70,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 19:10:37.997598,16029599606,12E25EA8,cf5f6a20-c984-43cc-8720-ece97a7edfcd,Order,Marketplace,NULL,50.00,3.65,0.00,0.00,-6.00,0.00,0.00,-10.59,-10.00,0.00,0.00,0.00,0.00,27.06,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 18:49:45.880299,16029369121,32569682,502ac906-7772-4a23-8bff-ea2eb810f88f,Order,Marketplace,NULL,56.00,4.20,0.00,0.00,-6.90,0.00,0.00,-11.97,-15.00,5.00,0.00,0.00,0.00,31.33,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 18:23:30.889128,16029052316,28EC86D3,3d544f65-7e64-467c-9b53-78dda1507c8a,Order,Marketplace,NULL,26.00,2.37,0.00,0.00,-3.90,0.00,0.00,-7.40,0.00,0.00,0.00,0.00,0.00,17.07,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 18:23:13.479558,16029048860,4CE7A26A,4246bcdf-c316-4c31-98d8-7f92a0160957,Order,Marketplace,NULL,52.00,3.83,0.00,0.00,-6.30,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,38.54,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 17:23:15.724037,16028216704,C233C564,5faa3116-5bdb-461b-9d26-83284dc008f2,Order,Marketplace,NULL,44.00,3.19,0.00,0.00,-5.25,0.00,0.00,-10.59,-9.00,0.00,0.00,0.00,0.00,22.35,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 17:20:10.418521,16028173581,86909951,ccba5875-f046-473d-8fb2-7f82eca65306,Order,Marketplace,NULL,51.00,1.92,0.00,0.00,-3.15,0.00,0.00,-3.01,-30.00,0.00,0.00,0.00,0.00,16.76,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 16:52:41.307779,16027772330,84A857D0,170202f2-7177-4a2e-a72b-43928207e2ce,Order,Marketplace,NULL,38.00,2.83,0.00,0.00,-4.65,0.00,0.00,-0.99,-7.00,0.00,0.00,0.00,0.00,28.19,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 16:13:21.644584,16027198414,51CFDE0A,6d07cd12-fba8-4776-b491-053bdad1bad3,Order,Marketplace,NULL,67.00,3.92,0.00,0.00,-6.45,0.00,0.00,-12.88,-24.00,0.00,0.00,0.00,0.00,27.59,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 13:51:02.23845,16025485073,D4920569,1548dbab-d640-4b40-a863-6d98d3acc7fe,Order,Marketplace,NULL,38.00,0.73,0.00,0.00,-1.20,0.00,0.00,-8.72,-30.00,0.00,0.00,0.00,0.00,-1.19,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 13:43:25.369121,16025412232,C0660613,0a50d065-4c19-4d5e-a8a3-94faf2766162,Order,Storefront,NULL,24.00,2.19,0.00,0.00,0.00,-1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.13,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 12:17:39.136658,16024611517,17C8E680,66a2e23e-85b0-4792-bae7-3981443643d6,Order,Marketplace,NULL,40.00,3.65,0.00,0.00,-6.00,0.00,0.00,-7.94,0.00,0.00,0.00,0.00,0.00,29.71,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 12:01:06.587286,16024451189,563C4D36,a65548bd-4c5b-474a-b80e-a30dd223eed2,Order,Marketplace,NULL,36.00,3.29,0.00,0.00,-5.40,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,0.00,30.89,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 11:43:34.519416,16024274937,849CE2B2,acd48d8d-f9d0-49d1-90b4-aa89b22ded9b,Order,Marketplace,NULL,27.00,2.46,0.00,0.00,-4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.41,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-04 11:43:33.605137,16024274800,098C7351,9e64b027-23cd-4177-ad0f-0b4e8ff0db42,Order,Marketplace,NULL,42.00,1.92,0.00,0.00,-3.15,0.00,0.00,-7.19,-21.00,0.00,0.00,0.00,0.00,12.58,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 19:26:42.728771,16019657168,813FA5B5,aa325530-e778-4266-941a-44fe5c1682d4,Order,Marketplace,NULL,28.00,2.56,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.36,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 19:17:11.534288,16019570556,761B4F1D,94a7581a-741d-4923-bce0-d95cb3cfe688,Order,Marketplace,NULL,52.00,3.83,0.00,0.00,-6.30,0.00,0.00,-5.12,-10.00,0.00,0.00,0.00,0.00,34.41,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 19:01:38.500709,16019416866,427514BC,d1c80859-2e8b-4a5f-b83b-4dd414c30b6d,Order,Marketplace,NULL,25.00,2.28,0.00,0.00,-3.75,0.00,0.00,-12.00,0.00,0.00,0.00,0.00,0.00,11.53,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 18:46:21.559876,16019251705,1F9E7DF3,f2a54369-fe33-44b6-928e-96f39d3e27e8,Order,Marketplace,NULL,82.00,6.57,0.00,0.00,-10.80,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,66.78,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 18:37:13.501702,16019147557,8D09388E,9b98ebb4-8867-462e-a79e-99546f4bbebf,Order,Marketplace,NULL,170.00,14.60,0.00,0.00,-24.00,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,149.61,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 18:36:52.008065,16019143452,C4E4057F,9d61bb44-b291-46e1-b995-4eff9513ff4b,Order,Marketplace,NULL,84.00,6.75,0.00,0.00,-4.44,0.00,0.00,-0.99,-10.00,0.00,0.00,0.00,0.00,75.32,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 18:27:14.801882,16019027589,DDED4280,0909bba0-e7cd-4753-935d-fee1e28a7d2b,Order,Marketplace,NULL,66.00,5.11,0.00,0.00,-8.40,0.00,0.00,-12.81,-10.00,0.00,0.00,0.00,0.00,39.90,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 17:54:09.060417,16018617045,6F5623CA,586d3c1d-b210-4bef-bdc0-1f028adba0ef,Order,Marketplace,NULL,93.00,7.57,0.00,0.00,-12.45,0.00,0.00,-4.78,-10.00,0.00,0.00,0.00,0.00,73.34,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 17:40:34.879455,16018442612,CCE1057B,c4793efc-e392-4c72-ac50-fd133a26be0b,Order,Marketplace,NULL,36.00,3.29,0.00,0.00,-5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.89,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 17:17:48.485005,16018131290,0BBA33A6,5e2c993a-c4f9-4b73-845b-7232539cb0a3,Order,Marketplace,NULL,42.00,1.92,0.00,0.00,-3.15,0.00,0.00,-10.59,-21.00,0.00,0.00,0.00,0.00,9.18,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 17:02:20.600525,16017919451,CB053F79,4a409c11-b778-487b-a707-9c371fd6cf20,Order,Marketplace,NULL,25.00,2.28,0.00,0.00,-3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.53,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 15:21:58.631406,16016558015,4F987000,358e7dad-f15e-432f-b7c0-a29768e12f45,Order,Marketplace,NULL,68.00,6.21,0.00,0.00,-10.20,0.00,0.00,-11.59,0.00,0.00,0.00,0.00,0.00,52.42,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 14:31:06.49776,16015981324,6505566C,11291cf9-51de-4ca5-bff2-0ff517bee2e4,Order,Marketplace,NULL,52.00,4.75,0.00,0.00,-7.80,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,0.00,45.95,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 14:16:28.738899,16015832835,DE452408,da6e33ec-c0e0-4db3-a024-2b4c7f6e9b9f,Order,Marketplace,NULL,26.00,1.92,0.00,0.00,-3.15,0.00,0.00,-11.26,-5.00,0.00,0.00,0.00,0.00,8.51,NULL,NULL
340740,Teleferic Barcelona,749143,Telefèric Barcelona (Palo Alto),2026-02-03 13:54:54.349591,16015621504,2198BFAE,722d8c3f-58c2-4ad0-be1a-97702f2fddfe,Order,Marketplace,NULL,70.00,5.02,0.00,0.00,-8.25,0.00,0.00,-0.99,-15.00,0.00,0.00,0.00,0.00,50.78,NULL,NULL
